label	CRX	GFI1	MAZ	MEF2D	NDF1	NRL	RORB	RAX
chr7-92722991-92723155_CPPE_MUT-allCrxSites	1.7125569686691615	8.42173743468282e-10	1.4620232877747673e-12	2.2272247983705752e-08	4.720795771390877e-06	0.2539844643672141	0.00011345153687940056	0.004875533278625604
chr7-92778031-92778195_CPPP_WT	2.9367700281153875	0.4149863478353816	4.562549521790885e-11	6.529150699700382e-09	1.919203430032799e-10	0.0004502531820767555	0.00572723395170308	0.3994130702802101
chr7-92778031-92778195_CPPP_MUT-allCrxSites	0.9885811792760092	0.4149852889811592	5.7043071335664115e-11	6.529145602523609e-09	1.9192036688184093e-10	0.0004087675678099577	0.005726518779434823	0.39941306129809306
chr7-98711860-98712024_CPPE_WT	1.5760832395341962	1.0490216671955886e-07	9.517325235664787e-08	7.71496273151445e-13	2.2074001055396668e-05	0.04335470141475175	5.629712638867839e-05	0.0004918559131326069
chr7-98711860-98712024_CPPE_MUT-allCrxSites	0.5789047774001836	4.993434775423085e-10	1.5746578573983738e-05	7.714902060294217e-13	2.2074001055449682e-05	0.04335461563277399	5.629696959061242e-05	0.0004918557568275938
chr7-99053854-99054018_CPPE_WT	3.5035813177048447	0.013542419471507956	4.960042371340259e-07	3.938120527513339e-09	0.00023417937439321784	0.5818890241799977	0.17659032893624038	0.003490647407795417
chr7-99053854-99054018_CPPE_MUT-allCrxSites	0.46307514797984456	4.338556227000248e-10	5.207586159852035e-06	3.935620707980106e-09	0.0002341793744120032	0.581790709745921	0.4626735501472242	2.4681321961463894e-05
chr7-99279818-99279982_CPPE_WT	6.008947428101348	0.010300579593516601	6.0812551806755445e-06	4.441030564487262e-08	6.978447047910526e-10	0.0010116099696695319	0.024381545349197977	0.02097718546204779
chr7-99279818-99279982_CPPE_MUT-allCrxSites	0.7042425508483806	1.8327223586116086e-12	6.103075720335249e-06	4.4250453160390445e-08	7.90185842914596e-13	0.0006250468451740681	0.004355728197260624	0.0031885988724417377
chr7-99429825-99429989_CPPE_WT	3.533926795978341	0.009398271262578334	1.002271036748032	3.458299656193608e-08	2.8833626433685493e-05	0.014985735173005657	2.2750869966969914e-05	0.008393835087153332
chr7-99429825-99429989_CPPE_MUT-allCrxSites	0.6338464619131455	3.1624904449610855e-05	1.002271374245041	7.396120875466843e-11	2.8833624784249598e-05	0.014985247160140212	9.827077810535898e-06	4.256863838422861e-05
chr7-100662301-100662465_CPPP_WT	2.5538046008384594	2.8994153829584142e-05	6.828680073871468e-09	3.697677838196015e-11	4.983098445788666e-06	0.006286212525519555	0.001810332418551602	7.950055510681274e-06
chr7-100662301-100662465_CPPP_MUT-allCrxSites	0.5616767109579435	6.922251407763731e-11	1.8806692931678427e-08	6.521712712809179e-14	4.983098445769195e-06	0.2609076243298255	0.0018015298205815691	2.3562351998557187e-06
chr7-101412898-101413062_CPPN_WT	1.2587580628781394	8.811977043996435e-06	5.389664462073093e-07	6.1997275930315136e-12	1.273766844609272e-07	0.00018907740059087133	4.548667039470477e-06	0.001156686060790019
chr7-101412898-101413062_CPPN_MUT-allCrxSites	0.2488191322517949	2.7575146568225423e-08	6.005294948405184e-07	6.199709174455235e-12	1.273766844609276e-07	0.0001846981234150997	4.086675399329255e-06	0.0011566851454958447
chr7-101896524-101896688_CPPP_WT	1.0212087072762113	9.784108984099466e-09	0.033320933636902285	1.7973027444786296e-09	6.028872357203883e-09	0.009338532226038913	0.0006898248191183871	1.006493261513088
chr7-101896524-101896688_CPPP_MUT-allCrxSites	0.03373481609795572	9.769313014718574e-09	0.03332093393763638	1.7973027444495883e-09	6.028872357203883e-09	0.009331535724356394	0.0006898246494761221	1.0064932615130715
chr7-105516810-105516974_CPPE_WT	4.577997350914044	0.5682911565641746	0.0001297506420575406	9.870562714235806e-11	5.3884367665219465e-08	0.007001023184597623	0.8055375065138173	0.0008176831308908125
chr7-105516810-105516974_CPPE_MUT-allCrxSites	0.6325082285470268	4.1926393454653707e-10	0.0005976027137599223	9.057029865983407e-11	5.410397912612927e-08	0.00011001431090373756	0.04563912321874619	0.0008059561678158858
chr10-77581567-77581731_CPNE_WT	0.9756977565556918	5.632024923866322e-11	1.2602296546476195	2.0189048097809153e-18	4.4312634880818845e-07	0.0005961036365305974	3.3083234951776757e-06	0.003756296043564991
chr10-77581567-77581731_CPNE_MUT-allCrxSites	0.0018464178001329776	5.632024284851871e-11	1.260229654653866	2.006182500118351e-18	4.431263487847608e-07	0.0003695363593152437	3.3096086942244684e-06	0.00375629604353313
chr7-109243998-109244162_CPRE_WT	3.5534191886110023	2.5923162271463518e-05	6.633111190883277e-05	2.042176552854077e-08	1.853873433917031e-07	0.0001305141590070652	0.1557508796633242	1.9345962314051526
chr7-109243998-109244162_CPRE_MUT-allCrxSites	1.1495198172799892	2.5868593835974498e-05	6.633135066253449e-05	1.3298661537510456e-09	1.8538734359071087e-07	0.00013106240230074598	0.15574742500173508	1.9331474359584413
chr7-109837724-109837888_CPPE_WT	3.7099917759578283	4.8713310082137345e-06	3.4546139521037314e-08	1.1311487046169695e-05	4.04172878905055e-07	1.7835440645741079	0.2561155197726041	5.757186904614107
chr7-109837724-109837888_CPPE_MUT-allCrxSites	0.9014535457505298	4.731154048235282e-09	3.45461397161819e-08	1.1084917738964461e-05	4.04174228050146e-07	2.2366390980321578	0.25395273596457735	5.438250921519515
chr7-110642264-110642428_CPPN_WT	3.5114033968266303	0.0059527052420453586	0.7588447135344454	2.806219809669834e-10	8.315230425736655e-12	0.5491710841337221	0.00040815018480864953	0.5494970708835026
chr7-110642264-110642428_CPPN_MUT-allCrxSites	1.7107685873967968	0.0002080705660375139	0.7588447135344454	2.806219801810263e-10	7.694098162924537e-13	0.5491375161798795	0.0004564865748173221	0.5494965211713619
chr7-111010333-111010497_CPPE_WT	4.041101770365708	0.2007976588315611	7.658315363601043e-10	1.5312989259851934e-09	0.00021877045549985774	0.0703240470285599	0.025004491986488915	0.0008767482298879997
chr7-111010333-111010497_CPPE_MUT-allCrxSites	0.9853291629682283	0.05970564685632711	2.688532710144648e-07	1.5214368784083066e-09	0.00021877045604766038	0.855247110111003	0.025005511562110425	0.0008766917890751654
chr7-111255667-111255831_CPPE_WT	2.6360427466905585	0.0004301671797009925	7.27955774277943e-07	3.197216459892068e-09	0.05185163061096428	0.0027420399887404896	3.2618993658669965e-05	2.026572166172998e-06
chr7-111255667-111255831_CPPE_MUT-allCrxSites	0.6467598236225043	3.613982638410952e-10	7.324084183289368e-07	3.168950078552186e-10	0.05185163061096428	0.0027417898555953278	3.2610112125502176e-05	2.1191574630193004e-07
chr7-112825372-112825536_CPPE_WT	3.1744011846245437	0.000404941114326717	1.6342196033158066e-08	2.143078044174464e-09	0.0006983856061400431	0.014326726224783173	0.1251832313845719	0.02243224740610564
chr7-112825372-112825536_CPPE_MUT-allCrxSites	0.39658249631310527	1.9390345166434292e-09	1.6714353195946047e-08	2.1430167610745167e-09	0.000698385606125425	0.014325845863893325	0.12766285653516712	0.02243224727574242
chr7-113256233-113256397_CPPE_WT	2.532518043518933	0.00026158435545198933	1.7663775655196456e-06	1.3858842170014694e-12	1.0677269212206602	0.027152335933478888	0.0002994727583342288	1.593548042495809e-07
chr7-113256233-113256397_CPPE_MUT-allCrxSites	0.9592215836684767	0.00023762877102571748	1.7664817331778287e-06	1.3858513091790259e-12	1.0677269212209948	0.027151391997058023	0.0002994727555250556	1.592467736596528e-07
chr7-116132360-116132524_CPPE_WT	4.111555225269961	0.963354679201429	2.1556370378531566e-10	2.1334440925304591e-07	5.115328781203368e-10	1.350694499392329	0.8470974936675606	0.0795310137399196
chr7-116132360-116132524_CPPE_MUT-allCrxSites	0.8519276542002747	0.9633546645720958	1.8551403469570457e-09	2.133443965627797e-07	5.122947646976426e-10	1.3505471114685337	0.8470285409877996	0.0023343278815920825
chr7-116504065-116504229_CPPP_WT	1.9561768876034034	0.007886220586182442	0.00010523282572758232	1.0396037078424075e-09	2.9326784011019545e-09	0.0058708631107177965	1.3287762269620187e-05	1.249687251115225e-06
chr7-116504065-116504229_CPPP_MUT-allCrxSites	1.0079882445360933	0.007886220585538766	0.00010523282584877597	1.0396035359384566e-09	2.9326784011019557e-09	0.005845908678570534	3.745791236090653e-05	2.0083413290278798e-07
chr7-116589157-116589321_CPCE_WT	4.494324550080851	0.0004435569854852562	6.956846018123785e-12	7.231713793180801e-07	0.00011865599274329169	0.495296082857433	2.0611582458306795e-05	1.15544682357483
chr7-116589157-116589321_CPCE_MUT-allCrxSites	1.6213185027068935	1.5935934313114874e-05	1.3210917301191734e-09	7.292032222708963e-07	0.00011865599585980224	0.4874406523746027	5.99248657896895e-05	1.0943066625789886
chr7-117448730-117448894_CPPE_WT	2.3927215446059362	0.0005319320265901973	0.9515833868016806	3.0171874645562117e-10	5.818308339115686e-12	0.00034917610918844277	5.3459940826245026e-05	3.8553866887859555e-06
chr7-117448730-117448894_CPPE_MUT-allCrxSites	0.4008909579293564	7.084871858639577e-11	0.9515833868063123	3.01718732099787e-10	5.809656773826906e-12	0.0003000300583066336	5.323359494342977e-05	3.6131641526690937e-06
chr7-117553337-117553501_CPPE_WT	2.721944889525898	0.00042990750272707334	2.88730196057917e-06	2.4813790432702867e-12	1.6968832036662174e-08	0.0054625738403467645	2.96184452973473e-06	0.00010601731263578709
chr7-117553337-117553501_CPPE_MUT-allCrxSites	0.6866723661753755	2.162704454990924e-08	2.887302776474149e-06	5.5513974271480977e-14	1.6969758827523838e-08	0.005464234071294736	2.2149505202513986e-06	0.00010601728832714326
chr7-118767789-118767953_CPPE_WT	3.6988351933402486	3.168031200974108e-07	6.1637134962809756e-09	1.537096820072991e-06	0.007841925759512694	0.027370015222103986	0.0008176299915469571	0.014984338558456638
chr7-118767789-118767953_CPPE_MUT-allCrxSites	0.7906104654506746	7.459557553327698e-12	6.163720454357944e-09	5.858807189337035e-08	0.007841925428165603	0.027347069364086176	0.002403034549986096	0.014977233699502396
chr7-120961737-120961901_CPPE_WT	2.3898563200515994	8.519890831826862e-10	0.01380747973402954	7.486818614515926e-06	1.122629037227882e-06	0.03925410095892702	0.298986492979905	0.15228450215382805
chr7-120961737-120961901_CPPE_MUT-allCrxSites	1.0838692695650791	8.520053787614574e-10	0.013807479734036449	7.486811826042941e-06	1.1226290372278822e-06	0.039254101151316695	0.2989864905634465	0.1522839480094011
chr7-121796001-121796165_CPPN_WT	5.153541980581001	0.0006731193123712023	3.7788474654078613e-13	1.011214779179623e-09	1.327628554405422e-09	0.6269944389918549	0.00026948910353973097	1.9895626075826913
chr7-121796001-121796165_CPPN_MUT-allCrxSites	1.969005698087673	0.00020979536859070479	1.5010439138939304e-10	1.0100055005063097e-09	6.842643101970087e-10	0.610795094871832	0.0002657295583833238	1.98597856227286
chr7-123494053-123494217_CPPE_WT	3.0426295247258577	2.2954748409893476e-08	1.0008846753792645e-10	0.0015910677473353623	4.645131004124876e-09	0.016193910586500045	0.00011531965532617389	0.09880281572674747
chr7-123494053-123494217_CPPE_MUT-allCrxSites	1.3564637539023618	4.953358200930124e-06	1.0014844035517834e-10	0.0015910677473352898	4.645130906616219e-09	0.012037732102609333	3.7567546180359364e-05	0.09880209736858925
chr7-126012712-126012876_CPPE_WT	3.967715383505028	9.613478801735469e-06	0.00014980003727069164	1.9834203045971134e-08	1.2864641663843556e-10	0.023045297564570657	0.0007103887341711258	2.836648330316868
chr7-126012712-126012876_CPPE_MUT-allCrxSites	1.7830038606184218	9.61265376578841e-06	0.00014980003737780293	1.983148463030808e-08	3.4629811973930946e-10	0.023029337257431334	0.0007116330243964559	2.836647514735142
chr7-126797502-126797666_CPPP_WT	1.435513957005448	3.555876093962071e-11	1.9451685559363756	4.516323291502556e-16	5.592050228878741e-07	0.0033223669656355847	0.0018851209588096952	3.164782994528831e-06
chr7-126797502-126797666_CPPP_MUT-allCrxSites	0.46065834677723	3.543691487743417e-11	1.9451685564285734	4.516008183192113e-16	5.592051320798406e-07	0.0013793131269753032	0.0005068469666265691	3.1647827929674874e-06
chr7-127345618-127345782_CPPP_WT	1.168793848923709	4.526638838606254e-13	0.8675877999420777	6.162708400744972e-17	3.659687720068148e-10	0.0002792425630680844	9.588831832588781e-06	7.978549597262917e-08
chr7-127345618-127345782_CPPP_MUT-allCrxSites	0.08112479960842056	3.386015353117023e-14	0.867587799942078	1.1810164235080368e-17	3.6596877200719194e-10	0.00026957063942470823	9.673684552369135e-06	1.0688764642111896e-08
chr10-79535929-79536093_CPRE_WT	4.880373379067949	0.15473557551869566	1.2839639595341044e-09	1.1950631949047857e-06	1.2139820702809423e-09	0.9789185804354193	2.015428635254238	0.03902209601073499
chr10-79535929-79536093_CPRE_MUT-allCrxSites	2.1832914776250285	0.0007761813034222493	6.162914316875387e-09	1.1950533605790294e-06	1.2139820713971958e-09	0.9788880583678967	1.9948801664112177	0.03891528028014296
chr7-127912403-127912567_CPPP_WT	0.9806025470258009	1.071591916917098e-08	0.0003449319610529958	1.5972077825864113e-07	2.1011935583541177e-05	0.0009606879664018429	4.091121646818679e-05	0.0005824158716878922
chr7-127912403-127912567_CPPP_MUT-allCrxSites	0.02099054200551289	1.0703962461383578e-08	0.00034493201726325837	6.087963606753784e-09	2.1011935584768877e-05	0.0009606637275844673	3.6516653036681914e-05	0.0005822967156835457
chr7-128461761-128461925_CPPQ_WT	1.2678939332665624	0.08525106303812809	3.0840972683822415e-06	5.029137123996342e-10	3.419052900496972e-07	0.007560813981101426	5.661823004740504e-05	5.35067767308502e-06
chr7-128461761-128461925_CPPQ_MUT-allCrxSites	0.2912094200220673	1.7281760825917872e-11	3.084119002335505e-06	2.4612270540768416e-10	3.4190529007711397e-07	0.007560741942874998	5.661822740821717e-05	5.349854883471888e-06
chr10-79693668-79693832_CPPE_WT	4.824298249003907	0.0003714551069424378	7.819368752703054e-14	1.0611663646477087e-07	9.224681504578891e-11	0.002524261652203441	0.006142857470717723	0.07953447877944045
chr10-79693668-79693832_CPPE_MUT-allCrxSites	1.8969911319432273	4.833663083707614e-10	6.793970099994682e-07	1.7878902226176596e-11	6.42574273445201e-10	0.0004081066052192445	0.0023845662278585344	0.010352937748513884
chr7-130662316-130662480_CPPE_WT	3.576320354913628	3.656120306485985e-08	9.498480201506269e-09	2.1272155561988697e-15	0.012577490166523179	3.4373083628477554e-05	7.615903757298987e-06	7.757546277234027e-06
chr7-130662316-130662480_CPPE_MUT-allCrxSites	0.5581046047836478	9.604381020155028e-09	9.823670046331159e-09	1.988465862406622e-15	0.012577490166539626	2.4525987286928284e-05	1.0273402549860226e-05	7.755419755221619e-06
chr10-79908197-79908361_CPPP_WT	3.4161213063795537	0.3480727579236849	0.002698508854086235	1.7290406921400536e-13	3.9617322733971176e-07	0.0012517062464332232	0.0027172727175005453	2.0308583889633687e-07
chr10-79908197-79908361_CPPP_MUT-allCrxSites	0.4510262701206249	1.2362728801547997e-09	0.002698508891261501	2.7543591436874078e-14	3.961732415164041e-07	0.0009976299031847948	0.0027172718938819947	9.174326845000525e-08
chr7-136136838-136137002_CPPN_WT	2.3573618873420803	2.7252156495242898e-09	1.8463702832101573e-08	1.881534020272646e-11	8.89839527404376e-08	0.13658029283192008	6.343408393331481e-06	0.004743208845508106
chr7-136136838-136137002_CPPN_MUT-allCrxSites	1.4898843839080282	2.7253998533156762e-09	2.2308819852272438e-08	1.8814505048983607e-11	8.89839527474992e-08	0.13647526994744974	6.344927137027884e-06	0.004741906551398688
chr7-136570798-136570962_CPPN_WT	4.890222926632045	0.004665569123520376	0.00027541202709227216	6.534792484934767e-13	6.205735578167278e-11	0.02138163621741021	0.00025078954171404554	0.00041017898307331695
chr7-136570798-136570962_CPPN_MUT-allCrxSites	0.09868908500085015	1.1128695411096652e-05	0.00027543845023647373	6.463389018332322e-13	6.204881830022997e-11	0.021301646007998692	0.0003481132717208864	0.00040946145708381987
chr7-139085962-139086126_CPPP_WT	2.2381095999814558	0.0020500245579349184	0.9098462816273817	7.700323916393126e-11	3.549572351636247e-15	0.031683014518947734	4.319644416582028e-05	0.012444546787708477
chr7-139085962-139086126_CPPP_MUT-allCrxSites	1.313109467445926	0.0020500245464731086	0.9098462816274586	7.700323740686999e-11	3.5492984856459672e-15	0.03167832552382648	4.319644252356277e-05	0.0124445467844458
chr7-139457278-139457442_CPPE_WT	2.1134347695513176	0.13366794708576338	2.8937019019510334e-08	4.893712086423323e-08	0.8670951046596244	0.0015865178359773513	0.0245082693752916	0.0003038018220013022
chr7-139457278-139457442_CPPE_MUT-allCrxSites	0.14576941713142103	8.2138150998738e-11	3.539876182964857e-08	4.893710581464065e-08	0.8670951046596245	0.0005065856472718465	0.024508299143473272	0.00030372383057261605
chr7-139557095-139557259_CPPE_WT	2.694003542204788	8.587731345718216e-12	0.008995032312045959	3.3409007430056202e-09	1.4708580495974754e-07	0.01328246318549112	0.02871204848819791	0.03499142398988032
chr7-139557095-139557259_CPPE_MUT-allCrxSites	0.7734246154459546	3.6463433356979116e-10	0.008995032312046045	3.340900716334585e-09	1.4687861240190244e-07	0.008573742823302385	0.02865225970496369	0.03499142396223112
chr7-140001687-140001851_CPPE_WT	3.2204183124742887	0.3295950714279454	3.797726836444648e-08	2.54885109888283e-07	1.3174705077344379e-08	0.11803432672861	0.006925667806147029	1.9937806949361612
chr7-140001687-140001851_CPPE_MUT-allCrxSites	0.2384140475316533	9.524273393774195e-11	4.0344274002897265e-08	2.548851010313632e-07	7.91238224779218e-10	0.11788154667381065	0.006919027974104927	1.9937654850749853
chr7-141433227-141433391_CPPP_WT	2.680193130463942	1.2583062858617194e-08	1.2136164420279712e-06	1.5106612187581765e-10	0.09390345961702366	0.015879694274315563	5.87733769404579e-05	5.330750028555623e-05
chr7-141433227-141433391_CPPP_MUT-allCrxSites	0.004196932322393615	1.2939107059701855e-08	1.2144500115889179e-06	1.5087206756949317e-11	0.09390345950161333	0.01479636448223669	5.451265242538647e-05	1.615899659818399e-05
chr7-142131904-142132068_CPPE_WT	2.875126748574425	0.01861833299790236	1.684172229605242e-05	2.2662839517278488e-10	5.127980121198532e-08	0.0016908734676523982	0.6483102809758016	0.01601300992522027
chr7-142131904-142132068_CPPE_MUT-allCrxSites	0.8911677256346917	1.1597713432063073e-08	1.684172229605249e-05	2.0114031418830483e-10	2.9769989649483388e-08	0.0015246653623909427	0.6483043638530465	0.011844629578814688
chr7-143835097-143835261_CPPE_WT	2.310545509135409	0.9482718014776385	6.8975510746362934e-12	9.137297785959683e-10	2.75600885880906e-06	0.3502756312403894	2.677683965661106e-06	0.007355480210485297
chr7-143835097-143835261_CPPE_MUT-allCrxSites	0.3671112795934406	1.8515613592711782e-09	9.589225343478481e-11	9.137043300114254e-10	2.7560088582133927e-06	0.3492675408545101	4.47324530820449e-07	0.00010823747451546983
chr7-144111385-144111549_CPPE_WT	3.3216637026171174	0.11498880329489754	6.041805720900935e-10	3.5475059866725133e-10	0.0007599434351763835	0.2772754214261184	1.3967711576607364e-05	4.37023166633e-05
chr7-144111385-144111549_CPPE_MUT-allCrxSites	0.4582334314733374	0.1149564412657157	1.5618975223808577e-05	3.5475018610011184e-10	0.0007599434352547202	0.2733456968787959	1.251153964319798e-05	4.8309722711123165e-06
chr8-3609586-3609750_CPPE_WT	4.901931344316049	0.09486313504580245	0.0018516452573493149	6.884417467799129e-09	5.949159338774703e-09	0.10106552258135092	0.00035145734052721743	0.0028818790769507448
chr8-3609586-3609750_CPPE_MUT-allCrxSites	2.7176611991860127	0.7704595960421334	0.001851645257349316	5.646465476932091e-09	5.921116156596734e-09	0.02251810555045547	0.00035360435036231526	0.0028811963626433
chr8-4267010-4267174_CPRE_WT	2.591521782417888	0.004720660979460248	1.1598256528098055e-08	4.340657122398675e-11	1.883664119983481e-06	0.01838468114371986	0.35600996684489916	0.02080886455186757
chr8-4267010-4267174_CPRE_MUT-allCrxSites	1.595442142659216	0.0021487878957789502	7.97514606908932e-08	4.333948854951027e-11	1.8836641199835059e-06	0.016657102685446765	0.35600996684719266	0.02080886443333559
chr8-12719157-12719321_CPPN_WT	3.585820903262625	0.006194140835790524	7.558872082544257e-10	3.7830663455435695e-11	2.3767328172212812e-07	0.02275686646513668	0.004184708904908205	0.0005805825388193215
chr8-12719157-12719321_CPPN_MUT-allCrxSites	0.6814515280597084	3.9146174652097233e-10	7.906254747929113e-10	3.7830107588334993e-11	2.3789077928071182e-07	0.016592069532159862	0.00036919048510390603	0.0005796954101101771
chr8-13196749-13196913_CPRE_WT	1.364475628995923	0.00013281873735368057	0.7493434704889873	6.137047665678197e-08	6.574515293304714e-11	0.0026016453406583497	1.2884160949808049e-05	0.004932836007354064
chr8-13196749-13196913_CPRE_MUT-allCrxSites	0.38969697612042153	2.6758054775465934e-11	0.7493434704892669	6.137041078213273e-08	6.574515292398825e-11	0.002601386383045066	1.2595132193223897e-05	0.003609049147166832
chr8-13228498-13228662_CPPE_WT	3.0427376993824953	0.007886487201876912	0.0401032467145782	1.0097954180389883e-08	0.5949829431279522	0.33850958757188426	0.014868541076621009	5.610031354383652e-05
chr8-13228498-13228662_CPPE_MUT-allCrxSites	2.0458464002093364	0.007886278758894399	0.040103246714578225	1.0097954001683467e-08	0.5949829408539933	0.022996155847621016	0.014867655950141898	3.767130777162659e-05
chr8-13506843-13507007_CPPE_WT	1.5728369954282417	0.00012045903083358295	0.0010793849706570023	4.83736026781395e-14	1.1330781339275555e-11	0.00015138059715972928	0.00547183309727448	1.0341398864445124e-07
chr8-13506843-13507007_CPPE_MUT-allCrxSites	0.5753992278145377	1.1413225095029446e-10	0.0010793849962211501	4.8367613355487255e-14	9.168841307951135e-12	0.00014979459258671215	0.005471826292519528	9.817851734966839e-08
chr8-18840948-18841112_CPPE_WT	5.733871262905447	0.0213911364775786	3.494895532515346e-11	2.0501840038702844e-10	0.44939537665605744	0.007476107602052104	0.000304999129074717	1.4537611971506932e-05
chr8-18840948-18841112_CPPE_MUT-allCrxSites	0.865741267993927	5.2225874566750705e-08	6.780222034390084e-07	7.768214300240835e-11	0.44939537664567325	0.00022215003019983504	0.0002573612013804637	9.732271305523544e-07
chr8-18890971-18891135_CPPE_WT	4.255960889826569	0.0022738783475379078	4.06336111147604e-07	0.006073056579987883	0.5921021807286525	0.025962891245342793	0.0010415431319079074	0.0005292412581303802
chr8-18890971-18891135_CPPE_MUT-allCrxSites	1.3151386060386407	0.00015592785203535477	4.096498570121239e-07	0.006073327228587698	0.5921021775000131	0.02256228999012472	0.00010994000962361364	0.000509981399977294
chr10-80052092-80052256_CPPE_WT	2.5372897093241464	0.0021387004769976544	0.00013568882995448897	4.7515177877786e-09	4.677393515614624e-05	0.009991313066613267	0.0015919579492021108	1.2893221409482045e-08
chr10-80052092-80052256_CPPE_MUT-allCrxSites	0.7003022529899234	6.762539064918508e-08	0.0001377367441899594	4.751517777732759e-09	4.677393515614624e-05	0.008455453466103434	0.0015914701326301547	1.2594996677346334e-08
chr8-26084860-26085024_CPRE_WT	1.4280227787986086	3.093381051086012e-12	2.5190479666298308e-08	1.761337544887132e-08	0.17080875627077147	0.015630964895920647	8.631254843064874e-05	0.0006853361640369001
chr8-26084860-26085024_CPRE_MUT-allCrxSites	0.46032635870707805	3.0912866127935198e-12	2.519103833446914e-08	1.7613375341087394e-08	0.17080875627077147	0.01563320616819048	0.00010894561813235308	0.0006845877890753306
chr8-26981211-26981375_CPPN_WT	3.4126343238521364	0.001388514290874691	0.656963701622112	1.7914278220962234e-09	0.00028036554380418525	0.002918222793962053	1.1052613230167714e-05	2.750528831341484e-06
chr8-26981211-26981375_CPPN_MUT-allCrxSites	1.1808166644365148	1.2904334425084255e-08	0.6569637016230656	3.3234491054726423e-11	0.0002803655438042247	0.0029183602920394543	9.780125131030366e-06	3.8889805416445084e-07
chr8-33740663-33740827_CPRE_WT	3.752706505522951	0.0007257799669770431	5.089648524782815e-11	2.5605870533990186e-11	0.013943513446971012	0.0019442661099553875	0.0007156338080339988	3.4258199503565296e-05
chr8-33740663-33740827_CPRE_MUT-allCrxSites	1.785547122190424	2.3855061553692233e-10	5.089682393329483e-11	3.706328807763156e-11	0.013943513446971012	0.0016936873898884498	0.0001015947092241892	3.312476038395343e-05
chr10-80053581-80053745_CPPP_WT	1.383413266530317	2.3231580438959975e-11	0.8275255471990928	4.053995755330483e-12	3.8045401253068497e-08	0.04029454610320347	6.222995168166743e-05	0.001199811077909117
chr10-80053581-80053745_CPPP_MUT-allCrxSites	0.4062621483573231	2.3231579598360852e-11	0.8275255471990958	6.836846037570299e-17	3.8045401183830826e-08	0.040294500907805494	6.299990981337229e-05	4.566946141808321e-05
chr8-36249344-36249508_CPPP_WT	0.9749252960035247	6.623218307309983e-15	1.4379851152563337	1.8648346356592385e-18	7.80566231627402e-08	1.8901411774579035e-05	1.1898891589884128e-05	3.6742799559056745e-11
chr8-36249344-36249508_CPPP_MUT-allCrxSites	0.0014898858360740922	4.690462683904387e-15	1.4379851156286427	2.1311096286250136e-20	7.805662316274874e-08	7.503624006063464e-06	1.1898891440949329e-05	3.667565873866235e-11
chr8-36346956-36347120_CPPN_WT	3.724814596513756	0.0003525017479158844	8.554252372072422e-10	1.6931845834846245e-09	2.7507962591743405e-07	0.07375166153617929	2.6920551168156803e-05	1.04654836856683
chr8-36346956-36347120_CPPN_MUT-allCrxSites	1.7073210067573146	0.0002340142411381647	8.554253179183176e-10	1.692741319976013e-09	2.665307130168704e-07	0.07373720457687667	2.2846282351824404e-05	1.039157686298158
chr8-40434944-40435108_CPPE_WT	3.252616676266128	0.07970546577446339	0.0005101575216163282	2.906199378624662e-10	9.015136707112478e-09	0.03616638689177846	0.08008048199018758	0.07074858223238119
chr8-40434944-40435108_CPPE_MUT-allCrxSites	1.5384408409999568	0.000675007362369559	0.000510157532188209	4.620400952975122e-12	7.771065678564274e-07	0.035914896394941345	0.03206310519869004	0.0707546081870671
chr8-45975889-45976053_CPPP_WT	2.4952606475450816	0.0008273639190364415	1.2229871000530033e-06	1.2479281142564902e-09	0.8230687156151255	0.08536578604721096	0.00024984037679337084	0.058125857466441375
chr8-45975889-45976053_CPPP_MUT-allCrxSites	1.5719177527105608	0.0008273526052193825	1.2229871007541475e-06	1.2479277796926065e-09	0.8230687156151071	0.08520502957428921	0.00025003725963220364	0.05812249968176858
chr8-46480632-46480796_CPPE_WT	2.3475431060107246	3.308424159235458e-08	6.746836881234632e-08	2.4962368474886902e-12	0.9977651042828126	0.08291096855217622	0.0038978568809426265	0.005360482171660835
chr8-46480632-46480796_CPPE_MUT-allCrxSites	0.3775240090834747	1.8859921803815236e-09	6.762920221074278e-08	2.489557267899935e-12	0.9977651042828156	0.08290833463988567	0.003882495770047457	0.005153258845939217
chr8-47604469-47604633_CPPE_WT	3.747739011247753	2.3381987617665599e-07	2.1026618701339366e-05	1.9661059038671383e-09	1.0182445974786807e-05	0.11104312229832894	0.996087661128305	0.016505852535871657
chr8-47604469-47604633_CPPE_MUT-allCrxSites	2.525158407974236	1.8458715158119216e-07	2.1026618701379576e-05	8.04676853610139e-11	1.0182445974786816e-05	0.11104224065917774	0.99561451708307	0.0028586097192153173
chr8-47974926-47975090_CPPP_WT	3.033696751127569	0.00145301984967795	0.3617712115402769	1.0143847391762737e-06	0.008780112246167454	0.005370987685748891	0.00017456777832959927	1.0558904874690571
chr8-47974926-47975090_CPPP_MUT-allCrxSites	1.1359723476584311	0.0014518998204486064	0.3617712346967182	1.0143840345596348e-06	0.008780112246434053	0.005370732853006337	0.0001726979663699068	1.055889688192686
chr8-54724037-54724201_CPPP_WT	2.225190240018416	0.0025719098308164966	3.7665350743444265e-09	4.735562343380164e-09	1.5344071870413577e-09	0.008370624317364416	7.740117027550211e-06	1.020186559150443e-05
