label	total_occupancy	diversity	entropy
chr2-168207243-168207407_CPPP_MUT-allCrxSites	0.708596844610972	1.0	0.0039061870298628646
chr2-168955466-168955630_CPPP_WT	2.68820292061171	2.0	1.4859500857763372
chr2-168955466-168955630_CPPP_MUT-allCrxSites	1.7057807514849739	2.0	0.8496740505384901
chr2-179761871-179762035_CPPE_WT	3.9632281976271244	2.0	1.5718291620134535
chr2-179761871-179762035_CPPE_MUT-allCrxSites	0.7249344978698216	1.0	0.1681709844747242
chr2-179794507-179794671_CPPE_WT	6.473959488793705	3.0	7.0946907529595595
chr2-179794507-179794671_CPPE_MUT-allCrxSites	3.6063482502251536	2.0	3.1155364478008423
chr2-180457322-180457486_CPRP_WT	4.521641489648518	3.0	4.1287107311115685
chr2-180457322-180457486_CPRP_MUT-allCrxSites	3.872997133344013	3.0	3.49914775757049
chr2-180483270-180483434_CPPE_WT	3.9623897315323315	2.0	1.8645440394024455
chr2-180483270-180483434_CPPE_MUT-allCrxSites	0.48603637735118854	0.0	0.12438080373513073
chr2-180825586-180825750_CPPP_WT	6.400735602243552	3.0	5.221295319092025
chr2-180825586-180825750_CPPP_MUT-allCrxSites	3.5719578112734234	3.0	3.3243602467864815
chr2-181578892-181579056_CPPP_WT	2.0764705194534288	1.0	0.020850058477373392
chr2-181578892-181579056_CPPP_MUT-allCrxSites	1.2372541553327787	1.0	0.015114456295193776
chr3-5453509-5453673_CPRE_WT	2.4364147091368022	1.0	0.1949926695080495
chr3-5453509-5453673_CPRE_MUT-allCrxSites	0.44224759865242	0.0	0.05778572409684513
chr3-8970432-8970596_CPPE_WT	6.103058720681115	2.0	4.006528421074595
chr3-8970432-8970596_CPPE_MUT-allCrxSites	3.4398354947076486	2.0	2.2307414357275133
chr3-9271754-9271918_CPPN_WT	5.138153856876389	2.0	3.408328054394076
chr3-9271754-9271918_CPPN_MUT-allCrxSites	2.922994649607009	2.0	1.5726086645568422
chr3-10304513-10304677_CPPE_WT	5.637499884452039	3.0	5.286078491119081
chr3-10304513-10304677_CPPE_MUT-allCrxSites	2.86132507817681	3.0	2.754057172017988
chr1-39446293-39446457_CPPE_WT	2.214608808561266	2.0	1.2992728913466776
chr1-39446293-39446457_CPPE_MUT-allCrxSites	1.2045472469675165	1.0	0.29075157074021374
chr3-17591244-17591408_CPPE_WT	3.566326497637619	2.0	1.8463431301955344
chr3-17591244-17591408_CPPE_MUT-allCrxSites	1.6678087561886645	2.0	0.7639357230859803
chr3-19110711-19110875_CPRE_WT	3.2651813545119017	2.0	1.364482310665984
chr3-19110711-19110875_CPRE_MUT-allCrxSites	0.69618374381082	1.0	0.019721537252151245
chr3-20000916-20001080_CPPE_WT	4.551285036043071	1.0	0.03963403635047064
chr3-20000916-20001080_CPPE_MUT-allCrxSites	2.1523744821835074	1.0	0.029543801647923335
chr3-27153910-27154074_CPPQ_WT	1.7117865386060431	1.0	0.4176300644041061
chr3-27153910-27154074_CPPQ_MUT-allCrxSites	0.7487005470470166	1.0	0.20390808057515683
chr3-28417481-28417645_CPPE_WT	3.5413598853933235	1.0	1.2625749204766605
chr3-28417481-28417645_CPPE_MUT-allCrxSites	1.1972798714872914	1.0	0.2675566056576878
chr1-194619462-194619626_CPPP_WT	4.226598139147475	2.0	3.1133495648106284
chr1-194619462-194619626_CPPP_MUT-allCrxSites	2.411878142870403	1.0	0.9354006284590813
chr3-32700067-32700231_CPPE_WT	3.1456009117083643	1.0	0.24904813506377496
chr3-32700067-32700231_CPPE_MUT-allCrxSites	1.1003581325048384	1.0	0.13426223363266718
chr3-32985248-32985412_CPPE_WT	3.8787438605912286	1.0	1.1978727692906128
chr3-32985248-32985412_CPPE_MUT-allCrxSites	0.8875924259161316	0.0	0.28997498738152155
chr3-33136630-33136794_CPPE_WT	4.201672552545878	2.0	2.071282896155252
chr3-33136630-33136794_CPPE_MUT-allCrxSites	3.2032241728306747	2.0	1.7550291739596693
chr3-33799982-33800146_CPPP_WT	1.0950710197777704	1.0	0.1356469609443999
chr3-33799982-33800146_CPPP_MUT-allCrxSites	0.10602511448838622	0.0	0.0030442760225040046
chr3-40745956-40746120_CPPP_WT	2.5948804867089224	2.0	1.3997944035464283
chr3-40745956-40746120_CPPP_MUT-allCrxSites	1.0195918918777207	1.0	0.07021271462064327
chr3-51383464-51383628_CPPE_WT	3.1397232929937444	1.0	1.2011543952860362
chr3-51383464-51383628_CPPE_MUT-allCrxSites	0.8004485417472028	1.0	0.08707463098923057
chr3-55227574-55227738_CPPE_WT	6.044358871229658	2.0	3.1229486652167675
chr3-55227574-55227738_CPPE_MUT-allCrxSites	2.060105585950122	2.0	1.2084421689950564
chr1-195040593-195040757_CPPN_WT	2.7157067485854514	1.0	0.9381874435613655
chr1-195040593-195040757_CPPN_MUT-allCrxSites	1.684148920859706	1.0	0.6008422424262579
chr3-55782315-55782479_CPPP_WT	3.8983686303882554	3.0	3.360694961422538
chr3-55782315-55782479_CPPP_MUT-allCrxSites	2.8522186080173846	2.0	1.596543486047861
chr3-55788717-55788881_CPPE_WT	4.722484518613094	1.0	0.2293185747831336
chr3-55788717-55788881_CPPE_MUT-allCrxSites	1.7319519100410352	1.0	0.13906669184444578
chr3-60502277-60502441_CPPP_WT	1.4678380548901921	1.0	0.02538350958859206
chr3-60502277-60502441_CPPP_MUT-allCrxSites	0.4720649152547122	0.0	0.011623980397874063
chr3-62341432-62341596_CPNP_WT	3.806370352281255	1.0	0.46921381857264294
chr3-62341432-62341596_CPNP_MUT-allCrxSites	1.5097155993529754	1.0	0.05638086404572585
chr3-63964632-63964796_CPNP_WT	2.1210211765135636	1.0	0.43988009816091433
chr3-63964632-63964796_CPNP_MUT-allCrxSites	1.106880739395168	1.0	0.24101202175917438
chr3-65836489-65836653_CPPE_WT	5.835685958213942	4.0	6.754982234908412
chr3-65836489-65836653_CPPE_MUT-allCrxSites	4.828589618097327	4.0	5.700940667229269
chr3-67481945-67482109_CPPN_WT	4.0201983652476505	1.0	0.03940053949116677
chr3-67481945-67482109_CPPN_MUT-allCrxSites	1.1001948302240316	1.0	0.019537421527559443
chr3-75556789-75556953_CPNP_WT	1.4805986899220334	1.0	0.5422528077294871
chr3-75556789-75556953_CPNP_MUT-allCrxSites	0.5031407096267311	0.0	0.09163784417840146
chr3-84232473-84232637_CPPE_WT	4.558655693912334	2.0	2.1933703038656596
chr3-84232473-84232637_CPPE_MUT-allCrxSites	2.1369791690440625	2.0	1.0955138931965618
chr3-85681472-85681636_CPPE_WT	3.6487433138623633	3.0	2.9263794919094415
chr3-85681472-85681636_CPPE_MUT-allCrxSites	2.6412974435592087	3.0	2.09996943905897
chr10-4339117-4339281_CPPE_WT	1.7075901204875497	1.0	0.5304624550194657
chr10-4339117-4339281_CPPE_MUT-allCrxSites	0.7073360877938702	0.0	0.2408815819929302
chr3-87112485-87112649_CPPE_WT	2.362422515295238	1.0	0.24892866856687235
chr3-87112485-87112649_CPPE_MUT-allCrxSites	0.5387377142545685	0.0	0.07901213411535972
chr3-88145447-88145611_CPPP_WT	2.1375805026023933	2.0	1.1676564868600299
chr3-88145447-88145611_CPPP_MUT-allCrxSites	1.1874368747801536	1.0	0.4087419695157129
chr3-88296970-88297134_CPNP_WT	2.753134871931048	2.0	2.450975235079544
chr3-88296970-88297134_CPNP_MUT-allCrxSites	1.7624334102096797	1.0	1.0863184364601803
chr3-88587424-88587588_CPPE_WT	4.9581209088166	3.0	3.88000352420447
chr3-88587424-88587588_CPPE_MUT-allCrxSites	1.9406127266130435	2.0	1.3327442295273362
chr10-9893086-9893250_CPPE_WT	3.105107944334553	1.0	0.04518596503873756
chr10-9893086-9893250_CPPE_MUT-allCrxSites	1.0942791705192711	1.0	0.0034275688844120572
chr3-90195806-90195970_CPRE_WT	7.01028960407084	2.0	3.324822639459611
chr3-90195806-90195970_CPRE_MUT-allCrxSites	2.7733967982495313	2.0	1.8605362532899108
chr3-95434364-95434528_CPPP_WT	3.9383890329205156	2.0	2.002550295475275
chr3-95434364-95434528_CPPP_MUT-allCrxSites	2.9379432080280643	1.0	0.035113255206460095
chr3-95933216-95933380_CPPP_WT	5.301498267845648	3.0	5.4658291611625405
chr3-95933216-95933380_CPPP_MUT-allCrxSites	1.1077713070040374	1.0	0.16441387125594448
chr3-96092118-96092282_CPPE_WT	2.8913785034005093	1.0	0.8470429956859867
chr3-96092118-96092282_CPPE_MUT-allCrxSites	1.924039704838657	1.0	0.651332051667204
chr3-96695319-96695483_CPNE_WT	7.553467770799492	3.0	6.647390511205354
chr3-96695319-96695483_CPNE_MUT-allCrxSites	3.587866196939057	3.0	2.93077017077664
chr3-96905196-96905360_CPPP_WT	3.5003226155171117	3.0	3.0112269951588435
chr3-96905196-96905360_CPPP_MUT-allCrxSites	2.0793695946036004	2.0	1.3687510888841783
chr3-97911246-97911410_CPPE_WT	2.2371322268246083	1.0	0.03149166641343424
chr3-97911246-97911410_CPPE_MUT-allCrxSites	0.23466399565350535	0.0	0.0036133640364191147
chr3-100833974-100834138_CPPN_WT	3.6714631410856415	2.0	1.9289189003422464
chr3-100833974-100834138_CPPN_MUT-allCrxSites	2.699664139552437	2.0	1.4845253801784954
chr3-104577635-104577799_CPPE_WT	3.931788991822169	3.0	3.810824726236685
chr3-104577635-104577799_CPPE_MUT-allCrxSites	2.9772181963809254	3.0	2.637549397242734
chr3-104773487-104773651_CPPE_WT	4.97520325180677	2.0	2.943283875862171
chr3-104773487-104773651_CPPE_MUT-allCrxSites	2.5710457552807315	3.0	2.3127275048908054
chr3-107333118-107333282_CPNP_WT	1.6458895083426615	1.0	0.8227346377643379
chr3-107333118-107333282_CPNP_MUT-allCrxSites	0.5652572992554865	0.0	0.11681270639273776
chr3-108363910-108364074_CPPE_WT	6.94224009690873	4.0	8.778353642129987
chr3-108363910-108364074_CPPE_MUT-allCrxSites	4.737364708947778	4.0	6.005511585659993
chr3-121349529-121349693_CPPE_WT	3.0232817177783327	1.0	0.11941991748652936
chr3-121349529-121349693_CPPE_MUT-allCrxSites	1.0521522259394878	1.0	0.015756578631074748
chr10-17253153-17253317_CPPE_WT	3.4529191936403594	2.0	2.4685097929182565
chr10-17253153-17253317_CPPE_MUT-allCrxSites	1.0787225789821562	1.0	0.12527346334999562
chr3-122278067-122278231_CPPE_WT	7.063683819599923	2.0	4.523985738694917
chr3-122278067-122278231_CPPE_MUT-allCrxSites	1.331081796981036	1.0	0.46666349755685715
chr3-126598024-126598188_CPRP_WT	3.0705981988648006	1.0	0.2115160735841146
chr3-126598024-126598188_CPRP_MUT-allCrxSites	1.2344429743455312	1.0	0.2783074013980047
chr3-126769884-126770048_CPPE_WT	5.228941652798436	1.0	2.3166095341254
chr3-126769884-126770048_CPPE_MUT-allCrxSites	2.485462958827302	2.0	1.3924731205899044
chr3-127163585-127163749_CPPE_WT	4.4199761450775386	2.0	3.323205171845547
chr3-127163585-127163749_CPPE_MUT-allCrxSites	2.500944952430019	1.0	1.1613403801564952
chr3-128230403-128230567_CPPN_WT	3.620714493492281	1.0	0.9525869534485932
chr3-128230403-128230567_CPPN_MUT-allCrxSites	0.6721604333959429	0.0	0.1769469808092146
chr3-129805960-129806124_CPPE_WT	5.367336815353607	2.0	2.4712217248663335
chr3-129805960-129806124_CPPE_MUT-allCrxSites	1.1158786685139097	1.0	0.41146430954918406
chr3-133338932-133339096_CPPE_WT	7.720300255935118	3.0	7.823780125833374
chr3-133338932-133339096_CPPE_MUT-allCrxSites	4.875109853951374	3.0	4.289738658466955
chr3-135438152-135438316_CPPP_WT	1.3000019741256394	1.0	0.16621266365172405
chr3-135438152-135438316_CPPP_MUT-allCrxSites	0.33586747713330345	0.0	0.04882181297305451
chr3-136669470-136669634_CPPP_WT	2.058238809540028	1.0	0.593653002473588
chr3-136669470-136669634_CPPP_MUT-allCrxSites	1.0589490678668816	1.0	0.3330647985794662
chr3-138812728-138812892_CPPE_WT	2.3937556168249916	2.0	1.2396704711876563
chr3-138812728-138812892_CPPE_MUT-allCrxSites	1.3978309576111398	1.0	0.5185174468366522
chr3-138840679-138840843_CPPE_WT	6.122431599513767	1.0	1.326763617228224
chr3-138840679-138840843_CPPE_MUT-allCrxSites	2.4903239506798274	1.0	0.6963758964974239
chr3-142395700-142395864_CPPP_WT	2.2630512686721063	2.0	1.1775983688694929
chr3-142395700-142395864_CPPP_MUT-allCrxSites	1.2759733517225804	1.0	0.0038882792567585633
chr3-145923987-145924151_CPPP_WT	1.566038021012444	1.0	0.32786865003897664
chr3-145923987-145924151_CPPP_MUT-allCrxSites	0.6135378690783913	0.0	0.1392399074733546
chr3-146381435-146381599_CPPE_WT	5.027414836939846	2.0	3.651782378539631
chr3-146381435-146381599_CPPE_MUT-allCrxSites	3.0531083752078665	2.0	2.4205437530033773
chr3-158036552-158036716_CPPP_WT	2.1044652374119206	2.0	0.9478172237814231
chr3-158036552-158036716_CPPP_MUT-allCrxSites	1.1039252251741436	1.0	0.4003251072887654
chr4-8840136-8840300_CPPP_WT	9.125231391303986	4.0	13.082138748823363
chr4-8840136-8840300_CPPP_MUT-allCrxSites	5.759960773226915	4.0	7.179329046919472
chr10-19011812-19011976_CPRP_WT	3.192507254223404	1.0	0.11899785265192024
chr10-19011812-19011976_CPRP_MUT-allCrxSites	1.1963603513163705	1.0	0.06938657788449785
chr4-16163897-16164061_CPPP_WT	5.959292261967666	2.0	2.5794132211098266
chr4-16163897-16164061_CPPP_MUT-allCrxSites	4.965397527544897	1.0	0.017456280435078818
chr4-21847884-21848048_CPPP_WT	2.4167016757577118	2.0	1.195700894302887
chr4-21847884-21848048_CPPP_MUT-allCrxSites	1.5039252857166312	2.0	0.6632683150923191
chr4-33030706-33030870_CPPP_WT	6.667431179015312	3.0	5.487551989336219
chr4-33030706-33030870_CPPP_MUT-allCrxSites	2.634104787459372	3.0	2.123014383642431
chr4-34550456-34550620_CPPP_WT	2.031255477078719	1.0	0.18828993913286546
chr4-34550456-34550620_CPPP_MUT-allCrxSites	0.016831106293139584	0.0	0.00017268938210732125
chr4-40757993-40758157_CPPQ_WT	3.5737036292299615	2.0	1.6321849089582632
chr4-40757993-40758157_CPPQ_MUT-allCrxSites	1.5174993643443633	2.0	0.6656345468020336
chr4-40853172-40853336_CPPP_WT	4.811394724825262	1.0	0.21614920777110472
chr4-40853172-40853336_CPPP_MUT-allCrxSites	1.8269060731188502	1.0	0.14855208211985918
chr4-41124438-41124602_CPPP_WT	2.083661893171049	2.0	1.0510298235578484
chr4-41124438-41124602_CPPP_MUT-allCrxSites	1.3008806057612083	1.0	0.44844202928569005
chr4-41619407-41619571_CPPN_WT	4.035032196715161	2.0	2.3397204086257224
chr4-41619407-41619571_CPPN_MUT-allCrxSites	1.707495419139601	2.0	0.8010460307325821
chr10-19097596-19097760_CPRE_WT	4.991661073337739	2.0	2.2158229029419534
chr10-19097596-19097760_CPRE_MUT-allCrxSites	3.0979313168780163	2.0	1.590004753711415
chr4-43605011-43605175_CPPE_WT	4.305600314336831	2.0	2.1274251365345482
chr4-43605011-43605175_CPPE_MUT-allCrxSites	1.5246552810502787	2.0	0.6218293656044707
chr4-44163897-44164061_CPNN_WT	4.351524099464261	1.0	0.7789029454494251
chr4-44163897-44164061_CPNN_MUT-allCrxSites	1.4798247215614375	1.0	0.5587277432879203
chr4-44973559-44973723_CPPN_WT	2.837893774498064	2.0	1.8866831323399889
chr4-44973559-44973723_CPPN_MUT-allCrxSites	1.6145921662235767	2.0	0.7250411256087036
chr4-45531211-45531375_CPPQ_WT	1.4935895108406756	1.0	0.29984322332472474
chr4-45531211-45531375_CPPQ_MUT-allCrxSites	0.6069988434338236	0.0	0.1388001182188898
chr4-45967072-45967236_CPPE_WT	5.0456430771837555	4.0	4.9445417371220755
chr4-45967072-45967236_CPPE_MUT-allCrxSites	4.031321854473681	3.0	4.1277505228902145
chr4-46389071-46389235_CPPP_WT	2.0916390969310723	1.0	0.026165550907043898
chr4-46389071-46389235_CPPP_MUT-allCrxSites	0.15217455115334425	0.0	0.0026105059260068185
chr4-48249989-48250153_CPPE_WT	5.05393317427976	1.0	0.18930789716023574
chr4-48249989-48250153_CPPE_MUT-allCrxSites	1.370682041636372	1.0	0.002184113534294787
chr4-53473813-53473977_CPPE_WT	3.702870592715632	2.0	1.9824841886076963
chr4-53473813-53473977_CPPE_MUT-allCrxSites	1.0381169890419972	1.0	0.246974963676147
chr4-53510075-53510239_CPPE_WT	3.322195335659773	1.0	1.4009014173733136
chr4-53510075-53510239_CPPE_MUT-allCrxSites	0.9861565710275905	1.0	0.23368856011237904
chr4-53633798-53633962_CPPE_WT	3.498106584148038	1.0	0.6277710851216054
chr4-53633798-53633962_CPPE_MUT-allCrxSites	2.5020360226614247	1.0	0.5226286967173795
chr4-59069380-59069544_CPPN_WT	5.078260918798939	2.0	3.2435513349066687
chr4-59069380-59069544_CPPN_MUT-allCrxSites	3.0828085892866404	2.0	2.0735252519986753
chr4-59677387-59677551_CPPE_WT	6.13677634010687	4.0	5.654215347688796
chr4-59677387-59677551_CPPE_MUT-allCrxSites	5.180760186143781	4.0	5.062541530403296
chr4-62285392-62285556_CPNE_WT	4.882502598568377	1.0	1.5350463850482554
chr4-62285392-62285556_CPNE_MUT-allCrxSites	1.6913962641875377	1.0	0.26165159526146353
chr4-63125047-63125211_CPPN_WT	5.427245063979399	2.0	2.9167462391460277
chr4-63125047-63125211_CPPN_MUT-allCrxSites	3.4543095892331452	2.0	2.21480312565705
chr4-63389193-63389357_CPPE_WT	5.727189543818192	3.0	5.076034146741029
chr4-63389193-63389357_CPPE_MUT-allCrxSites	3.2521146720701024	2.0	2.752318514071136
chr4-63501204-63501368_CPPE_WT	3.886992209265555	2.0	1.2400153787583048
chr4-63501204-63501368_CPPE_MUT-allCrxSites	0.9260923505616864	1.0	0.3119692648131045
chr4-72381346-72381510_CPCN_WT	6.4808339275786695	2.0	4.064352607464412
chr4-72381346-72381510_CPCN_MUT-allCrxSites	4.447406758410865	2.0	3.151091274714592
chr10-20199586-20199750_CPPE_WT	5.580183986760733	4.0	6.6899684993678274
chr10-20199586-20199750_CPPE_MUT-allCrxSites	3.537569903460575	3.0	3.5864311400272166
chr4-74257800-74257964_CPPE_WT	4.029014699125395	1.0	0.19942262424939153
chr4-74257800-74257964_CPPE_MUT-allCrxSites	0.5925435237629046	1.0	0.02947857719107054
chr4-81282242-81282406_CPPE_WT	4.005389882154292	1.0	1.3656708203559398
chr4-81282242-81282406_CPPE_MUT-allCrxSites	1.1826447117235552	1.0	0.5191981550802681
chr4-83656614-83656778_CPPE_WT	3.9873626482161724	2.0	3.023124808380357
chr4-83656614-83656778_CPPE_MUT-allCrxSites	2.1283235453238296	1.0	1.2444532767609204
chr4-85352567-85352731_CPPE_WT	4.897324035225803	1.0	0.5133682417761681
chr4-85352567-85352731_CPPE_MUT-allCrxSites	1.6359889751638161	1.0	0.2931699027511816
chr4-86564549-86564713_CPPE_WT	5.2099794217271445	4.0	6.038421811539957
chr4-86564549-86564713_CPPE_MUT-allCrxSites	4.238609673471603	4.0	4.864001200330917
chr4-86867169-86867333_CPPE_WT	4.589347654383604	3.0	3.140936182482687
chr4-86867169-86867333_CPPE_MUT-allCrxSites	0.9803714932680363	1.0	0.3235027409192867
chr4-95968078-95968242_CPPP_WT	5.989506975034619	3.0	4.8149791057099085
chr4-95968078-95968242_CPPP_MUT-allCrxSites	2.2470023564521826	2.0	1.9676663460250892
chr4-99219107-99219271_CPRE_WT	5.734822216745918	2.0	3.869525693443317
chr4-99219107-99219271_CPRE_MUT-allCrxSites	2.3292745903277816	2.0	1.240480887941975
chr4-100382786-100382950_CPPE_WT	3.162707990171068	1.0	0.03932908242673614
chr4-100382786-100382950_CPPE_MUT-allCrxSites	0.3356764432170535	0.0	0.005240067924609019
chr4-102087596-102087760_CPPP_WT	2.0710256286776425	2.0	1.0303340294535026
chr4-102087596-102087760_CPPP_MUT-allCrxSites	1.073555177061401	1.0	0.24785882996956285
chr4-102761128-102761292_CPRP_WT	4.1525482143158055	2.0	2.2234873040753618
chr4-102761128-102761292_CPRP_MUT-allCrxSites	2.221551877630728	2.0	1.272299655811255
chr4-104465306-104465470_CPCE_WT	2.7072091160192144	1.0	0.8576357003584985
chr4-104465306-104465470_CPCE_MUT-allCrxSites	0.8445880064605316	0.0	0.3170209885652887
chr4-107193100-107193264_CPRE_WT	3.4969719687439587	2.0	1.5085643620093796
chr4-107193100-107193264_CPRE_MUT-allCrxSites	1.56346762011598	2.0	0.6858615993645812
chr4-107397062-107397226_CPPE_WT	4.423727804007112	3.0	4.192160738509154
chr4-107397062-107397226_CPPE_MUT-allCrxSites	2.424906334177234	2.0	1.8563795471992324
chr4-107987800-107987964_CPPE_WT	4.571149180434468	2.0	3.1924304603009874
chr4-107987800-107987964_CPPE_MUT-allCrxSites	2.5942182405506666	2.0	1.9225841922006188
chr10-21996806-21996970_CPPN_WT	3.6401251474249428	2.0	1.3638194136067991
chr10-21996806-21996970_CPPN_MUT-allCrxSites	0.6125793361956491	1.0	0.07822859382378583
chr4-115812515-115812679_CPRN_WT	3.401969757976462	1.0	0.332219072407268
chr4-115812515-115812679_CPRN_MUT-allCrxSites	0.46196811846180436	0.0	0.059033780136356906
chr4-115963091-115963255_CPPN_WT	2.7863235446884076	2.0	1.8929656478324042
chr4-115963091-115963255_CPPN_MUT-allCrxSites	1.790227149488088	1.0	0.833544740329472
chr4-116406780-116406944_CPPE_WT	3.08155137733392	2.0	1.7367732396708166
chr4-116406780-116406944_CPPE_MUT-allCrxSites	0.19929720175934973	0.0	0.025719791710702197
chr4-117634000-117634164_CPPE_WT	3.8582381661225833	1.0	0.49107122209067267
chr4-117634000-117634164_CPPE_MUT-allCrxSites	2.0002802737798806	1.0	0.3354142872392939
chr10-22017950-22018114_CPPN_WT	4.194945042699022	2.0	2.400372745156425
chr10-22017950-22018114_CPPN_MUT-allCrxSites	2.08615567968659	2.0	1.0732143058847778
chr4-117871362-117871526_CPPP_WT	3.7036837183274303	1.0	0.9288278363509038
chr4-117871362-117871526_CPPP_MUT-allCrxSites	1.0510887866125573	1.0	0.3233595297683105
chr4-119112319-119112483_CPPE_WT	2.4607258082684296	1.0	0.3228328659559002
chr4-119112319-119112483_CPPE_MUT-allCrxSites	0.5265142325789736	0.0	0.07828400714638226
chr4-119294446-119294610_CPPP_WT	1.8198048866281147	1.0	0.002618821139337723
chr4-119294446-119294610_CPPP_MUT-allCrxSites	0.014738243551716108	0.0	0.0001251748280360849
chr4-123162563-123162727_CPPE_WT	4.7680717270044655	2.0	2.8109404939985985
chr4-123162563-123162727_CPPE_MUT-allCrxSites	1.5272583574349772	2.0	0.7181013393983509
chr4-126108427-126108591_CPPE_WT	2.960973219622291	1.0	0.031534115009081765
chr4-126108427-126108591_CPPE_MUT-allCrxSites	0.032610455323227254	0.0	0.00042939474970180534
chr10-25311535-25311699_CPPE_WT	2.0612536522693548	1.0	0.04990862352824027
chr10-25311535-25311699_CPPE_MUT-allCrxSites	0.21088996877778177	0.0	0.00788276893398995
chr4-128721348-128721512_CPPE_WT	3.871339529504039	2.0	1.221224708138029
chr4-128721348-128721512_CPPE_MUT-allCrxSites	0.890511343021293	1.0	0.2845518785054931
chr4-128844342-128844506_CPPN_WT	4.293950582696972	3.0	4.070421095675616
chr4-128844342-128844506_CPPN_MUT-allCrxSites	1.434677463135295	1.0	0.592234158539529
chr4-129817702-129817866_CPCE_WT	4.02003718077287	1.0	0.7251873282030888
chr4-129817702-129817866_CPCE_MUT-allCrxSites	2.7284421734998565	1.0	0.2499638818687813
chr4-130892407-130892571_CPPN_WT	2.855987414329407	1.0	0.15582603149177443
chr4-130892407-130892571_CPPN_MUT-allCrxSites	0.17099291176148476	0.0	0.014236904106746278
chr4-131998872-131999036_CPPE_WT	3.818928427012575	2.0	2.813469254131516
chr4-131998872-131999036_CPPE_MUT-allCrxSites	1.8257209112140704	1.0	1.1553544653800414
chr4-132057462-132057626_CPPE_WT	4.006719272839784	2.0	1.4779322919548097
chr4-132057462-132057626_CPPE_MUT-allCrxSites	1.4160383038868705	1.0	0.21890458329125473
chr4-133051549-133051713_CPPP_WT	5.662816487079251	2.0	3.771166556812013
chr4-133051549-133051713_CPPP_MUT-allCrxSites	4.1971870494375025	2.0	2.793755377724958
chr4-133440010-133440174_CPPE_WT	1.8242647068508955	2.0	0.8124266112021845
chr4-133440010-133440174_CPPE_MUT-allCrxSites	0.8283548186140839	1.0	0.2305942232759168
chr10-25408257-25408421_CPPP_WT	3.1968291236865127	2.0	2.0120862646353577
chr10-25408257-25408421_CPPP_MUT-allCrxSites	2.200901796721752	2.0	1.3878860876449193
chr4-133970294-133970458_CPRE_WT	3.6284531213845628	3.0	3.2508447463113
chr4-133970294-133970458_CPRE_MUT-allCrxSites	2.7954524832155934	3.0	2.346364325770571
chr4-134243587-134243751_CPPP_WT	5.93553821010339	4.0	7.827831685710327
chr4-134243587-134243751_CPPP_MUT-allCrxSites	3.7534403128954326	3.0	3.5346979840570705
chr4-134924576-134924740_CPPP_WT	3.8681980839116115	2.0	2.0418351890748636
chr4-134924576-134924740_CPPP_MUT-allCrxSites	0.9591034604171603	1.0	0.07021122441657855
chr4-136622514-136622678_CPPP_WT	3.8514819056878533	2.0	2.897470059375991
chr4-136622514-136622678_CPPP_MUT-allCrxSites	1.8531689768507515	1.0	0.9052764379196486
chr4-137038237-137038401_CPPN_WT	4.5607159075203345	1.0	0.10429400297913262
chr4-137038237-137038401_CPPN_MUT-allCrxSites	0.8585256909308538	1.0	0.028923119298685948
chr4-137766453-137766617_CPPP_WT	3.273774331418563	2.0	1.908856136221952
chr4-137766453-137766617_CPPP_MUT-allCrxSites	1.2767411182329418	1.0	0.14113919451724136
chr4-138102002-138102166_CPPE_WT	3.9326468721568917	2.0	1.6123205038289619
chr4-138102002-138102166_CPPE_MUT-allCrxSites	1.0450278497598646	1.0	0.3228179066904779
chr10-39133791-39133955_CPPP_WT	1.1025888197043259	1.0	0.15979543375113942
chr10-39133791-39133955_CPPP_MUT-allCrxSites	0.02699730421119717	0.0	0.0004863503832918674
chr4-140881834-140881998_CPPE_WT	3.112477931552306	1.0	1.4434432530981887
chr4-140881834-140881998_CPPE_MUT-allCrxSites	0.885795699237987	1.0	0.27945420619969136
chr4-141211795-141211959_CPPN_WT	2.9941031082951928	1.0	0.06434073858816339
chr4-141211795-141211959_CPPN_MUT-allCrxSites	1.8994259554297392	1.0	0.05029609484889544
chr4-143412358-143412522_CPPP_WT	2.4645919705417425	1.0	0.01692584307555244
chr4-143412358-143412522_CPPP_MUT-allCrxSites	0.5548344094135066	1.0	0.005522747615721162
chr4-145008568-145008732_CPRN_WT	3.4390303110583176	1.0	0.8635511678150566
chr4-145008568-145008732_CPRN_MUT-allCrxSites	1.5617811740158758	1.0	0.47892194662412885
chr4-148171396-148171560_CPPN_WT	9.944215379117793	3.0	11.273895401120955
chr4-148171396-148171560_CPPN_MUT-allCrxSites	6.431041870265773	3.0	7.547209190735499
chr4-148806970-148807134_CPPP_WT	0.9901678543168567	1.0	0.0003062115036175924
chr4-148806970-148807134_CPPP_MUT-allCrxSites	0.3484487920332779	0.0	0.00014123312237450793
chr10-39552276-39552440_CPPE_WT	3.0267034925500074	1.0	0.6751376149049619
chr10-39552276-39552440_CPPE_MUT-allCrxSites	1.0016302806323558	1.0	0.24319854027363041
chr4-148891707-148891871_CPRE_WT	1.3564277618113223	1.0	0.12869381285757742
chr4-148891707-148891871_CPRE_MUT-allCrxSites	0.3594552537196249	0.0	0.0437710687512966
chr4-148914869-148915033_CPPE_WT	2.3402584205618595	1.0	0.3582624265641952
chr4-148914869-148915033_CPPE_MUT-allCrxSites	0.32683210048679573	0.0	0.047518506574007184
