label	expression	expression_std	expression_reps	expression_pvalue	expression_qvalue
chr12-7313193-7313357_UPCN_MUT-allCrxSites	6.07246276167092	0.818580222175751	3.0	5.9464183028698404e-05	0.00043841154573459086
chr12-7313193-7313357_UPCN_WT	14.360802943663549	0.19131488941988234	3.0	3.499523922331003e-06	0.00023044125335130316
chr12-73764730-73764894_CPPE_MUT-allCrxSites	2.565771181034275	0.30545514752541325	3.0	0.0003259456817665855	0.001334600419294699
chr12-73764730-73764894_CPPE_WT	3.7313286980463523	0.7065853947707407	3.0	0.00015661969632632298	0.00081656277683366
chr12-73817003-73817167_CPPE_MUT-allCrxSites	2.9424535460599235	0.4280882152696588	3.0	0.00020837377897044788	0.0009820125054028851
chr12-73817003-73817167_CPPE_WT	26.509865571208405	0.2797916259904717	3.0	1.379254983969713e-06	0.0008287598384928012
chr12-73817003-73817167_CPPE_scrambled	1.8776955780792222	0.7154550153727699	3.0	0.06973714632963003	0.09109414739307922
chr12-73832120-73832284_CBPE_MUT-shape	9.409903038311528	1.0321294223678248	3.0	2.711905084305319e-05	0.00031038399381561114
chr12-73832120-73832284_CBPE_WT	8.339728900406945	1.005921335501722	3.0	6.220632847430541e-05	0.00044764344457482943
chr12-73945632-73945796_UPCN_MUT-allCrxSites	1.2574883992316113	0.13072740798369667	3.0	0.05890263810767263	0.0788704683519728
chr12-73945632-73945796_UPCN_WT	1.340830582451898	0.24626196142169102	3.0	0.030700454660736964	0.04616111528125198
chr12-75595984-75596148_UPPP_MUT-allCrxSites	1.6636511694062932	0.25526244851939456	3.0	0.01314862570417399	0.0236017340403153
chr12-75595984-75596148_UPPP_WT	0.0	0.0	3.0	NaN	NaN
chr12-75634616-75634780_CPPE_MUT-allCrxSites	7.180299591994188	0.7866741649631771	3.0	1.0513940856992144e-05	0.00022070093318585693
chr12-75634616-75634780_CPPE_WT	7.66137953866057	0.27057609179201114	3.0	4.1768537137985204e-05	0.0003643944791693192
chr12-75656592-75656756_UPPE_MUT-allCrxSites	5.008263241677677	0.5262056605809271	3.0	0.000819205555830632	0.002648232082634733
chr12-75656592-75656756_UPPE_WT	3.5729608014815937	0.20144043758225175	3.0	0.0004618351346158345	0.0017143177545160745
chr12-76837291-76837455_CBPP_scrambled	0.9081072578098262	0.17759043753341425	3.0	0.25093066127135466	0.28295183878287633
chr12-76954375-76954539_CPPE_MUT-allCrxSites	0.6504452809457674	0.027658166518772204	3.0	0.004031700438897056	0.009326460062453391
chr12-76954375-76954539_CPPE_WT	2.1022280411591865	0.7119134475357661	3.0	0.02861543045611506	0.04357123034607067
chr12-7696481-7696645_CPPN_MUT-allCrxSites	1.870305656818467	0.20140310485013774	3.0	0.0012690699741910898	0.0036905138329924795
chr12-7696481-7696645_CPPN_WT	0.08340421060666324	0.05809235495565404	3.0	0.018889562903010852	0.031139276020155406
chr12-7738814-7738978_CPPE_MUT-allCrxSites	20.303263064734107	3.5193465796602244	3.0	2.867341307253087e-05	0.00031832123935255404
chr12-7738814-7738978_CPPE_WT	20.22462929102153	1.5223414451648891	3.0	7.317262026322782e-05	0.0004975117193851996
chr12-79101034-79101198_CPPE_MUT-allCrxSites	1.7629970543962552	0.29310757908722485	3.0	0.0019146519412462746	0.005141749654508851
chr12-79101034-79101198_CPPE_WT	1.926139645016601	0.47897451935297425	3.0	0.007551852932432725	0.01527851727533843
chr12-79216205-79216369_CPPE_MUT-allCrxSites	0.21313169715085598	0.08740204373057903	3.0	0.023116295494594364	0.036733895022319045
chr12-79216205-79216369_CPPE_WT	6.089818836315	0.9664138866104126	3.0	1.5083860385529894e-05	0.00024662624786817077
chr12-79297116-79297280_UPPP_MUT-allCrxSites	1.398500495959483	0.32065462498432573	3.0	0.04063848365427671	0.05789839683642802
chr12-79297116-79297280_UPPP_WT	0.5227487878021396	0.2391676441917246	3.0	0.09167029111780174	0.11568891819461091
chr12-81594881-81595045_CPPP_MUT-allCrxSites	2.309380846074688	0.38887817993744306	3.0	0.009316320597230018	0.01797092821464073
chr12-81594881-81595045_CPPP_WT	1.4610709112600073	0.46115162847999014	3.0	0.15189933846256712	0.180024684415572
chr12-82126905-82127069_CPPN_MUT-allCrxSites	0.21149863462360521	0.06920738337822359	3.0	0.005035852994593758	0.011109382902713261
chr12-82126905-82127069_CPPN_WT	0.0	0.0	3.0	NaN	NaN
chr12-83044759-83044923_CPPE_MUT-allCrxSites	2.495727272063854	0.2956115295536318	3.0	0.00020319683024911978	0.0009661396271093163
chr12-83044759-83044923_CPPE_WT	20.495269959237138	1.8006214348690246	3.0	1.8619560798323926e-06	0.0004068374034433778
chr12-83299129-83299293_UPPE_MUT-allCrxSites	3.65921337344737	0.6341371462088758	3.0	5.3683595332622325e-05	0.0004128912684222648
chr12-83299129-83299293_UPPE_WT	9.496040415248386	1.5197218023431973	3.0	6.025634980248668e-06	0.00021142501715368868
chr12-83376028-83376192_CPPE_MUT-allCrxSites	13.39902079205912	1.3447229940400742	3.0	3.691374260103262e-05	0.0003465710169593043
chr12-83376028-83376192_CPPE_WT	17.41549877125374	1.262119451190048	3.0	0.0001638491144674343	0.0008378964821754857
chr12-83444664-83444828_CPPE_MUT-allCrxSites	3.2007265176772246	0.39373826244456817	3.0	8.166611881210764e-05	0.0005319363592544735
chr12-83444664-83444828_CPPE_WT	32.692147839233606	3.504643075820467	3.0	2.535075735140839e-06	0.00027080242352937807
chr12-83487765-83487929_CSPP_MUT-shape	0.5025086131932492	0.24323800402636037	3.0	0.09118303095350133	0.11519496183797133
chr12-83487765-83487929_CSPP_WT	1.939037386736483	1.222358582738732	3.0	0.23184372232753334	0.2635310411984991
chr12-83520341-83520505_CPPP_MUT-allCrxSites	0.2531041855802463	0.11698954482146254	3.0	0.015214493653858704	0.02648897899098109
chr12-83520341-83520505_CPPP_WT	0.5790118841542008	0.1514699408208168	3.0	0.08685664226871516	0.11033823450996663
chr12-83597281-83597445_CSPN_MUT-shape	0.0	0.0	3.0	NaN	NaN
chr12-83597281-83597445_CSPN_WT	0.26148484849439474	0.03529106792684222	3.0	5.4684635638749345e-05	0.0004159320308789052
chr12-83868889-83869053_CPPE_MUT-allCrxSites	2.0536506700175523	0.4454203453192763	3.0	0.01998191482641539	0.03269335077283145
chr12-83868889-83869053_CPPE_WT	13.766165151017047	1.3703727292272139	3.0	5.591177881513736e-06	0.0002099749380971604
chr12-84465026-84465190_UPPE_MUT-allCrxSites	0.502112651606788	0.2341842047256352	3.0	0.06643856901022596	0.08740290126769464
chr12-84465026-84465190_UPPE_WT	4.84180513914765	0.8435785535353356	3.0	3.59708832562741e-05	0.0003458240716258192
chr12-84767330-84767494_CPPE_MUT-allCrxSites	1.0556775645048273	0.20405134417057377	3.0	0.6924024334264647	0.7190275432017748
chr12-84767330-84767494_CPPE_WT	0.827003353885735	0.1575267600967235	3.0	0.17352813867290467	0.20285743253906927
chr12-85741456-85741620_CPPN_MUT-allCrxSites	2.6386982971375494	0.24610780579823183	3.0	0.00022253716658561737	0.0010276043801893014
chr12-85741456-85741620_CPPN_WT	1.5957925301369826	0.26464794904125155	3.0	0.003425689742268809	0.008148090346900626
chr12-86082810-86082974_UPPP_MUT-allCrxSites	1.754299089692524	0.8405334470044739	3.0	0.20874706004823926	0.23977231007213526
chr12-86082810-86082974_UPPP_WT	1.2654558441949462	0.4507349575829592	3.0	0.40022632757133264	0.4351703136474544
chr12-86647878-86648042_CPPE_MUT-allCrxSites	1.156326555421696	0.26631298213384463	3.0	0.4311793733024935	0.46618966429714037
chr12-86647878-86648042_CPPE_WT	17.26521199487195	2.4473693870318374	3.0	3.0091454985289752e-06	0.0002410827068571464
chr12-86647878-86648042_CPPE_scrambled	5.314548548225741	0.5253431200858116	3.0	0.00029298492366185033	0.001238679444188667
chr12-86697871-86698035_UPPE_MUT-allCrxSites	6.382078012721347	0.5851215329443278	3.0	1.625835117006644e-05	0.00024969295231472646
chr12-86697871-86698035_UPPE_WT	5.865673815542817	0.5513038499158677	3.0	1.5886832273169175e-05	0.0002520396129938093
chr12-86726359-86726523_CSPP_MUT-shape	3.3158784428462638	0.42730481801496306	3.0	0.00021808385267548438	0.0010168080308545619
chr12-86726359-86726523_CSPP_WT	2.2565191041562773	0.5254744809487428	3.0	0.0025588482718416168	0.006450122518480678
chr12-87371794-87371958_CPPN_MUT-allCrxSites	0.7423840086793166	0.05492697034066479	3.0	0.012375176994931614	0.022422719869821434
chr12-87371794-87371958_CPPN_WT	0.0	0.0	3.0	NaN	NaN
chr12-87472556-87472720_UPPN_MUT-allCrxSites	0.4664133758452505	0.12876851501921938	3.0	0.031468888803236374	0.04693482732769384
chr12-87472556-87472720_UPPN_WT	1.0823635630194275	0.37100382247316666	3.0	0.9316800964591792	0.9394978442792689
chr12-91588307-91588471_CSPP_MUT-shape	1.0609122050538486	0.3834434418379997	3.0	0.9758978733409577	0.9797704839494534
chr12-91588307-91588471_CSPP_WT	0.5398982055305442	0.015452185109451264	3.0	0.0009770754062251544	0.0030165712766373268
chr12-98668201-98668365_UPCE_MUT-allCrxSites	3.1596682675135614	0.19468611870257485	3.0	0.0003135596701599374	0.0012993804607403614
chr12-98668201-98668365_UPCE_WT	3.0899405842646197	0.5587677331022906	3.0	0.0030069076854747716	0.007337160022374227
chr12-98744043-98744207_CPPE_MUT-allCrxSites	1.8279906693203773	0.24292338405405994	3.0	0.002308194609027266	0.005936592555160014
chr12-98744043-98744207_CPPE_WT	8.588054843946757	2.8801028121134244	3.0	0.0018494952562755447	0.005000294542697719
chr12-98802965-98803129_CSRE_scrambled	2.2407365562101993	0.740247820041356	3.0	0.03419475588080383	0.05008354403382816
chr12-98973172-98973336_UPPE_MUT-allCrxSites	9.771315218620764	1.7404459663648661	3.0	6.0431730657385535e-06	0.00021050386178989293
chr12-98973172-98973336_UPPE_WT	8.065827547191832	0.6924320285497995	3.0	8.620237332609188e-06	0.00021809200451501244
chr12-99468088-99468252_UPCE_MUT-allCrxSites	0.613159583681378	0.27688135130220765	3.0	0.10031457815886469	0.12508746490523023
chr12-99468088-99468252_UPCE_WT	0.6075764737471238	0.10596454273602329	3.0	0.011037876326700509	0.020478221344056097
chr13-101691253-101691417_CPCP_MUT-allCrxSites	0.9580972676922871	0.24642331402920037	3.0	0.6387322588778691	0.6676203453850656
chr13-101691253-101691417_CPCP_WT	6.339337356379112	0.5157669809082553	3.0	7.820887941246312e-05	0.0005164149496369646
chr13-101694164-101694328_CSPP_MUT-shape	9.13672310653766	1.3050655171653038	3.0	7.542051200642754e-06	0.00021580142929458166
chr13-101694164-101694328_CSPP_WT	7.009653337374224	1.1869675323528628	3.0	1.063882744475204e-05	0.00022138893301698292
chr13-102253372-102253536_UPCE_MUT-allCrxSites	3.64616704256061	0.6105163241268708	3.0	5.3533685115191044e-05	0.0004143903773731455
chr13-102253372-102253536_UPCE_WT	13.63488199075512	1.1436964988378984	3.0	0.00034384777036424385	0.0013878054006220993
chr13-104048987-104049151_CPPE_MUT-allCrxSites	1.0725511003167185	0.4290124715980399	3.0	0.9774458010032462	0.9809148153283098
chr13-104048987-104049151_CPPE_WT	0.0	0.0	3.0	NaN	NaN
chr13-107011102-107011266_CPRE_MUT-allCrxSites	5.639460738359078	0.7995752389931672	3.0	2.587253481375482e-05	0.00030784473972702826
chr13-107011102-107011266_CPRE_WT	6.686183628877678	0.5312104633110674	3.0	0.0002290994823206215	0.0010518445191167406
chr13-107470071-107470235_UPCP_MUT-allCrxSites	0.24214049276598795	0.10105808455139603	3.0	0.010879901475563147	0.020279056375739454
chr13-107470071-107470235_UPCP_WT	0.181435158272459	0.14441641315169645	3.0	0.03202483301485627	0.04760153750847684
chr13-107540810-107540974_UPCE_MUT-allCrxSites	5.122471117115954	0.6215958066858515	3.0	2.1138268229889803e-05	0.000280695180610719
chr13-107540810-107540974_UPCE_WT	8.289267785255937	1.230846828340787	3.0	1.5814509888432083e-05	0.0002525592991152592
chr13-111868838-111869002_UPCE_MUT-allCrxSites	1.3374027590644897	0.179212419353616	3.0	0.014917677055814337	0.02603822571071152
chr13-111868838-111869002_UPCE_WT	1.470429564344957	0.1895567445084953	3.0	0.02289659242917834	0.03644500655862923
chr13-112660670-112660834_CPPP_MUT-allCrxSites	0.494177115737868	0.13480262767432685	3.0	0.008712426151319461	0.017066272416215424
chr13-112660670-112660834_CPPP_WT	1.3970241625706574	0.1266397562163758	3.0	0.04760741370703097	0.06579897575897006
chr13-113031450-113031614_UPCN_MUT-allCrxSites	2.3418827533905913	0.2430730721215112	3.0	0.004027409318544421	0.009325508956764466
chr13-113031450-113031614_UPCN_WT	4.501036685855741	0.4493602684618758	3.0	0.00036517620490571196	0.0014555572280114076
chr13-117601698-117601862_CPPE_MUT-allCrxSites	15.585896497547338	1.4368086665665096	3.0	4.3422483696634455e-06	0.00020873187912972182
chr13-117601698-117601862_CPPE_WT	21.882258176371266	0.8510699783988356	3.0	1.7741915174192488e-06	0.0004738077013463516
chr13-119476771-119476935_CPPE_MUT-allCrxSites	7.685400102097169	1.3485380549827386	3.0	9.202264704753177e-06	0.00021578188505243183
chr13-119476771-119476935_CPPE_WT	6.83584115640016	0.9957275620044747	3.0	2.8793851902262645e-05	0.00031818861171075064
chr13-12043445-12043609_UPCE_MUT-allCrxSites	0.491655280185183	0.0707497536032469	3.0	0.009901614950798384	0.018850322007321913
chr13-12043445-12043609_UPCE_WT	9.465938348727008	0.8955073325163917	3.0	9.415594058856786e-06	0.00021450597460153823
chr13-13591054-13591218_UPPP_MUT-allCrxSites	0.18216894691425758	0.03352026071959221	3.0	0.0015368764936683375	0.004305224536750407
chr13-13591054-13591218_UPPP_WT	0.3000451448761071	0.13411795373754196	3.0	0.030069169971104995	0.045439327271644674
chr13-14063527-14063691_CSPP_MUT-shape	2.343292344317424	0.1217986144942732	3.0	0.0003875433701974972	0.0015170366291037205
chr13-14063527-14063691_CSPP_WT	3.50222655498283	0.4689363409461332	3.0	0.00027579140869529874	0.001193275699008372
chr13-18717137-18717301_CPPQ_MUT-allCrxSites	2.8347367160723906	0.49558235317650745	3.0	0.00014258619628100406	0.0007624158459652798
chr13-18717137-18717301_CPPQ_WT	1.5999134194206628	0.2810440827886808	3.0	0.03532212757750136	0.051483768121603705
chr13-20473393-20473557_UPCP_MUT-allCrxSites	0.7003867531921486	0.0217419106437288	3.0	0.006474271640922578	0.013566618909291558
chr13-20473393-20473557_UPCP_WT	0.9443258394105613	0.19921341962412786	3.0	0.45373100762802654	0.48793846838208577
chr13-23544224-23544388_CPPP_MUT-allCrxSites	1.1923237904992776	0.20664341550264512	3.0	0.22641991792380767	0.25767058367891654
chr13-23544224-23544388_CPPP_WT	0.7313345421945115	0.22927912103486248	3.0	0.10905614697358453	0.1343153724063594
chr13-23562399-23562563_CBPP_MUT-shape	0.7043778740656054	0.5215006192574311	3.0	0.24453772236680096	0.27626153499816974
chr13-23562399-23562563_CBPP_WT	NaN	NaN	0.0	NaN	NaN
chr13-23684009-23684173_UPPP_MUT-allCrxSites	2.1519730089142537	0.23829367528772466	3.0	0.002081365133501841	0.005482258737941562
chr13-23684009-23684173_UPPP_WT	2.174956194355612	0.6410730332331251	3.0	0.06637686344768577	0.08734562896058733
chr13-24067698-24067862_CPPE_MUT-allCrxSites	1.8939803498264467	0.22976500081090467	3.0	0.0016388704505633954	0.004543281577772919
chr13-24067698-24067862_CPPE_WT	4.410067190476645	0.8253046568121736	3.0	4.865059376466625e-05	0.00039304773819621964
chr13-24487471-24487635_UPPE_MUT-allCrxSites	3.441750335719526	0.7176536806450301	3.0	0.0002699202785516168	0.0011752778795268315
chr13-24487471-24487635_UPPE_WT	19.59184007583036	1.8514042982573615	3.0	0.00028860081113877574	0.001226617240622542
chr13-27960344-27960508_CPRE_MUT-allCrxSites	1.7095480698394205	0.3081550977691619	3.0	0.0049724069351229	0.011004769860559751
chr13-27960344-27960508_CPRE_WT	3.1889299849752137	0.41996758348348323	3.0	0.00022128025190756818	0.001024753536531484
chr13-29986133-29986297_CSPP_MUT-shape	0.8260908549726421	0.24491646596378963	3.0	0.3331485602660559	0.366967261502963
chr13-29986133-29986297_CSPP_WT	0.15534133392055396	0.04138267093594134	3.0	0.001077306940589955	0.003271392585859705
chr13-30264962-30265126_CPPE_MUT-allCrxSites	0.8456193059541427	0.41682371576434757	3.0	0.36166814116968615	0.3961127260429896
chr13-30264962-30265126_CPPE_WT	0.9170773709935162	0.08595826064117451	3.0	0.24085662621243986	0.27261544671608157
chr13-30545434-30545598_UPPP_MUT-allCrxSites	3.291057867335823	0.4095924841124453	3.0	0.0001391302516212152	0.000750616295783593
chr13-30545434-30545598_UPPP_WT	3.2196624193812995	0.22667393189989823	3.0	0.0001837045096444071	0.0009029320837021114
chr13-33964896-33965060_CSPP_scrambled	1.0860717488895018	0.3117966709589535	3.0	0.7529640707659542	0.7755513795097367
chr13-3568471-3568635_UPCE_MUT-allCrxSites	2.9537229003068854	0.4740614447810949	3.0	0.0001111128372741497	0.000652160450276969
chr13-3568471-3568635_UPCE_WT	5.566855023809416	1.0433054748985227	3.0	5.6777897233824044e-05	0.0004238064472096152
chr13-35802527-35802691_CPRE_MUT-allCrxSites	0.3492931672610328	0.19224485960460302	3.0	0.05174081113118626	0.070518309925606
chr13-35802527-35802691_CPRE_WT	0.05429414962234541	0.014507716382141926	3.0	0.0006442246183855515	0.0021854535925048316
chr13-36090782-36090946_CPPN_MUT-allCrxSites	1.816837170784724	0.24104416559735128	3.0	0.0010589143552581215	0.0032298231635315925
chr13-36090782-36090946_CPPN_WT	0.0	0.0	3.0	NaN	NaN
chr13-37517536-37517700_CPPE_MUT-allCrxSites	1.9760883631283572	0.3163090080450942	3.0	0.0008493840602714077	0.002721992785149771
chr13-37517536-37517700_CPPE_WT	8.05316601157516	1.0022574494526502	3.0	9.663375620067407e-05	0.0005993786658795358
chr13-37857655-37857819_UPPP_MUT-allCrxSites	2.432752497226175	1.2356336373304249	3.0	0.11462672190343084	0.14045644970425492
chr13-37857655-37857819_UPPP_WT	0.396579262061373	0.09169005929731161	3.0	0.017276806348263396	0.029109571719629215
chr13-39823634-39823798_UPCE_MUT-allCrxSites	2.7596568908130945	0.1857379950302831	3.0	0.001083136648146814	0.003284945026903303
chr13-39823634-39823798_UPCE_WT	11.061750230726632	0.3485410635390844	3.0	8.871274483151101e-06	0.00021646810375892052
chr13-41079494-41079658_CPPP_MUT-allCrxSites	0.0	0.0	3.0	NaN	NaN
chr13-41079494-41079658_CPPP_WT	0.06762271625024481	0.0818079466326459	3.0	0.02834719821429003	0.04328620769253246
chr13-41211810-41211974_CPPE_MUT-allCrxSites	0.0	0.0	3.0	NaN	NaN
chr13-41211810-41211974_CPPE_WT	0.027912490542454066	0.02240155448132533	3.0	0.008686233269910764	0.017021901071529164
chr13-41249684-41249848_CSPP_scrambled	0.6318148768160333	0.025017214617786672	3.0	0.0026349686144938917	0.006614252809332709
chr13-42720531-42720695_CPPE_MUT-allCrxSites	0.013853378242411665	0.01480556452924785	3.0	0.01109765445263623	0.020573245257933807
chr13-42720531-42720695_CPPE_WT	0.06316469908583372	0.019581218107716906	3.0	0.0030583090716379906	0.0074248948016988996
chr13-42725963-42726127_CSPE_MUT-shape	0.36250241220513907	0.1905554256224665	3.0	0.045558182032740265	0.0634961383100558
chr13-42725963-42726127_CSPE_WT	0.36361913544297714	0.09228747563940885	3.0	0.01647649898483929	0.028115914313142514
chr13-42816662-42816826_CPPE_MUT-allCrxSites	1.1095968712641673	0.24847743092833222	3.0	0.7087036695225681	0.7342108921109881
chr13-42816662-42816826_CPPE_WT	0.8766559401800355	0.11817337714845863	3.0	0.17920810473314572	0.20909062122626976
chr13-44054341-44054505_CPPN_MUT-allCrxSites	NaN	NaN	0.0	NaN	NaN
chr13-44054341-44054505_CPPN_WT	0.7101565602275093	0.23029124261457742	3.0	0.16628536657328338	0.19538835422091744
chr13-44302424-44302588_UPPE_MUT-allCrxSites	0.5923027735241834	0.10792330241948393	3.0	0.035248356178689606	0.051407417521529414
chr13-44302424-44302588_UPPE_WT	0.9118680852661688	0.41673344938241375	3.0	0.5014870008229939	0.534986243443438
chr13-44451300-44451464_CPPE_MUT-allCrxSites	0.9311186746361525	0.33983832133260056	3.0	0.5531449171529083	0.5855467114631205
chr13-44451300-44451464_CPPE_WT	1.5866377869902093	0.23508378504391172	3.0	0.002939828433617145	0.007224823762984466
chr13-44700470-44700634_CPPE_MUT-allCrxSites	1.2138861544700381	0.38596988489799555	3.0	0.4217029067875049	0.45635431628265105
chr13-44700470-44700634_CPPE_WT	0.16004983444498747	0.0398019576079247	3.0	0.0018041158310079775	0.004896885827021653
chr13-44892478-44892642_CPPE_MUT-allCrxSites	4.147507421261518	0.19849362094427442	3.0	3.98270202486946e-05	0.0003598655758185619
chr13-44892478-44892642_CPPE_WT	24.187631718370383	3.6553240867832675	3.0	0.0004657191007330443	0.0017220859363259568
chr13-45884238-45884402_UPPE_MUT-allCrxSites	0.0	0.0	3.0	NaN	NaN
chr13-45884238-45884402_UPPE_WT	1.152119381277531	0.2793114079854038	3.0	0.6136691538434197	0.6429615567840712
chr13-45951549-45951713_CSPE_MUT-shape	1.0468593034088958	0.2734892184533171	3.0	0.9011352824386828	0.9127175100469339
chr13-45951549-45951713_CSPE_WT	1.6408269626408594	0.13669000658917388	3.0	0.004865003843772955	0.010806873140950368
chr13-47122488-47122652_UPPP_MUT-allCrxSites	1.1265029922426808	0.2510827359702593	3.0	0.5268059235295316	0.5600079775334937
chr13-47122488-47122652_UPPP_WT	1.2046563774687578	0.025167908437936422	3.0	0.08676506026542027	0.11025102952574022
chr13-47224814-47224978_UPPE_MUT-allCrxSites	0.07114564440904851	0.06044975568028386	3.0	0.019813198900684944	0.032472569763243274
chr13-47224814-47224978_UPPE_WT	0.07843379550132606	0.017641525331023176	3.0	4.0346043467899584e-05	0.00035782920839519064
chr13-47236823-47236987_CPPE_MUT-allCrxSites	0.5149846657862579	0.0948153884537128	3.0	0.0011146027042191258	0.00335707719246951
chr13-47236823-47236987_CPPE_WT	0.6583327663236543	0.1685028603956946	3.0	0.02488686569958798	0.03899320841522797
chr13-48546616-48546780_CSPP_MUT-shape	NaN	NaN	0.0	NaN	NaN
chr13-48546616-48546780_CSPP_WT	0.0	0.0	3.0	NaN	NaN
chr13-48958652-48958816_CPPE_MUT-allCrxSites	1.5507629988871259	0.6500991018710599	3.0	0.17768190816059434	0.20741061984652187
chr13-48958652-48958816_CPPE_WT	0.20813108810684708	0.06457652899803042	3.0	0.0030282691742034968	0.007374311003240227
chr13-49016003-49016167_UPCE_MUT-allCrxSites	1.4612825737113038	0.025288661670604916	3.0	0.005488416704244933	0.011857446785305793
chr13-49016003-49016167_UPCE_WT	1.6884190619836976	0.14552363562095091	3.0	0.010811443325701846	0.02020630173664416
chr13-49218799-49218963_CPPE_MUT-allCrxSites	1.5209961821855587	0.09194339491834182	3.0	0.006075415638411238	0.012899524281732695
chr13-49218799-49218963_CPPE_WT	12.174384592061374	0.5302168223420225	3.0	3.899058251945568e-06	0.00022312825020359938
chr13-49345603-49345767_UPPE_MUT-allCrxSites	0.7176230351156699	0.228258589694223	3.0	0.20213735501841096	0.23295954580999795
chr13-49345603-49345767_UPPE_WT	0.6548841453949227	0.1744952956022556	3.0	0.02942742768308649	0.04460979024679809
chr13-49380131-49380295_UPPE_MUT-allCrxSites	1.658624631626313	0.3611873620861058	3.0	0.0934434975838083	0.11749487127527242
chr13-49380131-49380295_UPPE_WT	2.188996269809131	0.2852554290378162	3.0	0.0003800227791794473	0.0014985803933680092
chr13-51170622-51170786_CPPP_MUT-allCrxSites	1.5158178712768233	0.19309244636608655	3.0	0.01022362116199525	0.019333181324040584
chr13-51170622-51170786_CPPP_WT	4.782590787818214	0.797917109456762	3.0	8.822227614729982e-05	0.00056469305118518
chr13-54789142-54789306_CPPE_MUT-allCrxSites	11.105895143795076	0.9352919827880382	3.0	0.0002443617277707451	0.0011019200988686413
chr13-54789142-54789306_CPPE_WT	7.949747681853239	1.398081444536097	3.0	1.0821481122269124e-05	0.0002232569088186596
chr13-55322357-55322521_UPPP_MUT-allCrxSites	0.48167619875744516	0.07253060951430504	3.0	0.0004561423736567807	0.0016958054061625252
chr13-55322357-55322521_UPPP_WT	0.7929691711847552	0.08201549699702215	3.0	0.030470078866716835	0.04584340191308539
chr13-55466125-55466289_CPNE_MUT-allCrxSites	2.482740820598907	0.3247261482795344	3.0	0.004195124130337931	0.009602838902159254
chr13-55466125-55466289_CPNE_WT	1.6083897566242935	0.4461307506181481	3.0	0.09822915078185777	0.12267797552829054
chr13-56133006-56133170_UPCE_MUT-allCrxSites	10.460947032879892	1.8771346038585048	3.0	7.680210712239502e-06	0.00021716925231608994
chr13-56133006-56133170_UPCE_WT	7.776767831231804	1.7984336006138342	3.0	0.0004534923535199561	0.0016872583153021896
chr13-58158413-58158577_UPPN_MUT-allCrxSites	0.5546549338571013	0.28481157675215785	3.0	0.09095394861993467	0.11496598238654376
chr13-58158413-58158577_UPPN_WT	0.5118782312893455	0.3320437121967131	3.0	0.15173340570853172	0.1798723751518895
chr13-62684442-62684606_UPPP_MUT-allCrxSites	3.7878388186755685	1.3487611346557151	3.0	0.0082475336809108	0.016335349981103506
chr13-62684442-62684606_UPPP_WT	3.241034657157774	0.1764683548454649	3.0	0.00044740183512770814	0.0016762748413553337
chr13-64161656-64161820_CPPP_MUT-allCrxSites	3.4290670458387305	1.1321900413761992	3.0	0.02822605434485069	0.0431423348921136
chr13-64161656-64161820_CPPP_WT	1.3723945231807804	0.2865522021446777	3.0	0.11490923132375086	0.14076673674140427
chr13-64178927-64179091_UPPE_MUT-allCrxSites	1.0314977325398442	0.15066057817674205	3.0	0.7095771205822552	0.734640796605406
chr13-64178927-64179091_UPPE_WT	1.3664378314222745	0.1888267823538391	3.0	0.01769829003609553	0.02962245132434235
chr13-67683482-67683646_CSPP_MUT-shape	1.4408509165543404	0.47175148357114705	3.0	0.29472252421597184	0.3283270391439575
chr13-67683482-67683646_CSPP_WT	4.899761933087685	2.1448419676000245	3.0	0.013379174027760015	0.02390843477748788
chr13-69534595-69534759_UPPP_MUT-allCrxSites	NaN	NaN	0.0	NaN	NaN
chr13-69534595-69534759_UPPP_WT	NaN	NaN	0.0	NaN	NaN
chr13-69611729-69611893_CSNP_MUT-shape	0.636787379427633	0.6524207051978312	3.0	0.21539424513574168	0.24664129022570513
chr13-69611729-69611893_CSNP_WT	0.4966388344610045	0.09248001707437038	3.0	0.013394023969687354	0.02391718916132508
chr13-73469313-73469477_CPPP_MUT-allCrxSites	0.7652411181976245	0.11262522653722996	3.0	0.015601770468900468	0.027016466370318643
chr13-73469313-73469477_CPPP_WT	15.64094690600509	0.7094361094600752	3.0	2.7084427675880183e-06	0.000255284007525404
chr13-74226239-74226403_CPPE_scrambled	2.6944894751741777	0.3615998319733347	3.0	0.006290349569018249	0.013250530402397338
chr13-74349829-74349993_CPPP_MUT-allCrxSites	2.2960693099591185	0.05417377728854166	3.0	0.00032523215765794546	0.0013339513497113854
chr13-74349829-74349993_CPPP_WT	6.767705758482118	0.42389537980932845	3.0	0.00019480292694787604	0.0009430188014485801
chr13-74349829-74349993_CPPP_scrambled	0.0	0.0	3.0	NaN	NaN
chr13-80883353-80883517_CBPP_MUT-shape	0.30654739673270986	0.0744093065774317	3.0	0.01675658547321154	0.028452457212902817
chr13-80883353-80883517_CBPP_WT	0.1989886040889002	0.12016143489486736	3.0	0.023560318473111873	0.037267012471289496
chr13-81527545-81527709_CPPE_MUT-allCrxSites	11.605258821545995	1.7528764184286902	3.0	4.251809195032602e-06	0.0002085555795971604
chr13-81527545-81527709_CPPE_WT	16.102852224964874	2.287933182862143	3.0	2.9829783153637184e-06	0.00024303689427039653
