label	RNA1	RNA2	RNA3
chr13-36540264-36540428_CPPE_WT	0.0	0.0	0.0
chr13-38521584-38521748_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr13-38521584-38521748_UPCE_WT	0.0	0.0	0.0
chr13-41000641-41000805_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr13-41000641-41000805_UPPP_WT	0.0	0.0	0.0
chr13-41078819-41078983_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr13-41078819-41078983_CPPP_WT	0.0	0.0	0.0
chr13-41249684-41249848_CSPP_MUT-shape	NaN	NaN	NaN
chr13-41249684-41249848_CSPP_WT	0.0	0.0	0.0
chr13-41249684-41249848_CSPP_scrambled	0.0	0.0	0.0
chr13-41511596-41511760_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-41511596-41511760_CPPE_WT	3.3506507972903727	3.7309125916278254	0.7396552104019852
chr13-42623701-42623865_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-42623701-42623865_UPPE_WT	0.0	0.0	0.0
chr13-42738840-42739004_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-42738840-42739004_CPPE_WT	0.0	0.0	0.0
chr13-43908399-43908563_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-43908399-43908563_CPPE_WT	0.0	0.0	0.0
chr13-44214364-44214528_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-44214364-44214528_CPPE_WT	0.0	0.0	0.0
chr13-44833844-44834008_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-44833844-44834008_CPPE_WT	0.0	0.0	0.0
chr13-45442562-45442726_CSPN_MUT-shape	0.0	0.0	0.0
chr13-45442562-45442726_CSPN_WT	0.0	0.0	0.0
chr13-45562043-45562207_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr13-45562043-45562207_UPCE_WT	0.0	0.0	0.0
chr13-45966774-45966938_UPRE_MUT-allCrxSites	0.0	0.0	0.0
chr13-45966774-45966938_UPRE_WT	0.0	0.0	0.0
chr13-47236391-47236555_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-47236391-47236555_CPPE_WT	0.0	0.0	0.0
chr13-48857562-48857726_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-48857562-48857726_UPPE_WT	0.0	0.0	0.0
chr13-48878609-48878773_CPPP_MUT-allCrxSites	0.08068647855894828	0.06986432675996986	0.06654748810622207
chr13-48878609-48878773_CPPP_WT	0.0	0.0	0.0
chr13-49215952-49216116_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr13-49215952-49216116_CPPP_WT	0.0	0.0	0.0
chr13-49248682-49248846_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr13-49248682-49248846_CPPP_WT	2.3279967810182796	0.9267874290178649	1.328873077235697
chr13-49290616-49290780_UPRE_MUT-allCrxSites	0.0	0.0	0.0
chr13-49290616-49290780_UPRE_WT	0.0	0.0	0.0
chr13-49361711-49361875_UPRE_MUT-allCrxSites	0.0	0.0	0.0
chr13-49361711-49361875_UPRE_WT	0.0	0.0	0.0
chr13-51172715-51172879_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr13-51172715-51172879_CPPP_WT	0.35095200566363993	0.1479464815682993	0.04651524934934271
chr13-54610555-54610719_UPCQ_MUT-allCrxSites	0.0	0.0	0.0
chr13-54610555-54610719_UPCQ_WT	0.0	0.0	0.0
chr13-54760401-54760565_CPPE_MUT-allCrxSites	4.9752197557002615	2.019742555706609	1.5301834646235146
chr13-54760401-54760565_CPPE_WT	11.214274281948699	10.09915637163091	10.908977781782122
chr13-54954980-54955144_CPRE_MUT-allCrxSites	0.050238353472311176	0.05212216218256876	0.05237317290305671
chr13-54954980-54955144_CPRE_WT	0.0	0.0	0.0
chr13-55513832-55513996_UPPN_MUT-allCrxSites	0.0	0.0	0.0
chr13-55513832-55513996_UPPN_WT	25.23291670959417	23.595327907585453	17.534685486052428
chr13-58050770-58050934_UPCN_MUT-allCrxSites	0.0	0.0	0.0
chr13-58050770-58050934_UPCN_WT	0.0	0.0	0.0
chr13-58090927-58091091_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr13-58090927-58091091_CPPN_WT	0.0	0.0	0.0
chr13-60685520-60685684_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr13-60685520-60685684_UPCE_WT	0.0	0.0	0.0
chr13-62466314-62466478_UPCP_MUT-allCrxSites	0.0	0.0	0.0
chr13-62466314-62466478_UPCP_WT	0.0	0.0	0.0
chr13-63674753-63674917_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr13-63674753-63674917_CPPN_WT	0.0	0.0	0.0
chr13-67081581-67081745_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr13-67081581-67081745_CPPP_WT	0.0	0.0	0.0
chr13-67525868-67526032_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr13-67525868-67526032_UPPP_WT	0.0	0.0	0.0
chr13-67609816-67609980_UPPN_MUT-allCrxSites	0.0	0.0	0.0
chr13-67609816-67609980_UPPN_WT	0.0	0.0	0.0
chr13-67637729-67637893_CSPP_MUT-shape	0.0	0.0	0.0
chr13-67637729-67637893_CSPP_WT	0.0	0.0	0.0
chr13-73466921-73467085_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr13-73466921-73467085_UPPP_WT	0.0	0.0	0.0
chr13-74226239-74226403_CPPE_MUT-allCrxSites	0.33173117250470446	0.2952066815093415	0.6699043350119407
chr13-74226239-74226403_CPPE_WT	0.0	0.0	0.0
chr13-74226239-74226403_CPPE_scrambled	0.0	0.0	0.0
chr13-74349829-74349993_CPPP_scrambled	0.0	0.0	0.0
chr13-77923819-77923983_CPRE_MUT-allCrxSites	0.0	0.0	0.0
chr13-77923819-77923983_CPRE_WT	3.8359365116777333	2.4568746925107634	2.336887971624297
chr13-78045174-78045338_CSPN_MUT-shape	0.0	0.0	0.0
chr13-78045174-78045338_CSPN_WT	0.3401308764001043	0.330562647104138	0.1375654913288736
chr13-81633052-81633216_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr13-81633052-81633216_CPPP_WT	0.0	0.0	0.0
chr13-88828501-88828665_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-88828501-88828665_CPPE_WT	0.0	0.0	0.0
chr13-89146156-89146320_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr13-89146156-89146320_CPPN_WT	0.0	0.0	0.0
chr13-91370998-91371162_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr13-91370998-91371162_CPPP_WT	0.0	0.0	0.0
chr13-91537281-91537445_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr13-91537281-91537445_UPCE_WT	0.0	0.0	0.0
chr13-92644856-92645020_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-92644856-92645020_CPPE_WT	9.170289799889211	3.1754055387878832	4.959469252235517
chr13-92683639-92683803_CSPE_MUT-shape	0.0	0.0	0.0
chr13-92683639-92683803_CSPE_WT	NaN	NaN	NaN
chr13-94321293-94321457_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-94321293-94321457_CPPE_WT	0.0	0.0	0.0
chr13-94509304-94509468_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr13-94509304-94509468_CPPN_WT	0.0	0.0	0.0
chr13-94562020-94562184_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr13-94562020-94562184_CPPN_WT	0.0	0.0	0.0
chr13-95244986-95245150_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-95244986-95245150_CPPE_WT	0.0	0.0	0.0
chr13-95366211-95366375_CPRE_MUT-allCrxSites	0.0	0.0	0.0
chr13-95366211-95366375_CPRE_WT	0.0	0.0	0.0
chr13-95375284-95375448_CPPP_scrambled	0.14523309754357155	0.18843320661412882	0.07534315710193489
chr13-96435210-96435374_CSRE_scrambled	0.0	0.0	0.0
chr13-97008270-97008434_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-97008270-97008434_CPPE_WT	0.0	0.0	0.0
chr13-97095683-97095847_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-97095683-97095847_UPPE_WT	1.7723906864835284	8.475345567773415	4.546487779761552
chr13-98001752-98001916_UPCE_MUT-allCrxSites	0.2864224144936317	0.4866202171765301	0.5093312828597011
chr13-98001752-98001916_UPCE_WT	0.0	0.0	0.0
chr13-98957432-98957596_CPRE_MUT-allCrxSites	0.0	0.0	0.0
chr13-98957432-98957596_CPRE_WT	0.0	0.0	0.0
chr13-99006973-99007137_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-99006973-99007137_CPPE_WT	0.0	0.0	0.0
chr13-99331875-99332039_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr13-99331875-99332039_UPPE_WT	0.0	0.0	0.0
chr13-99353753-99353917_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr13-99353753-99353917_CPPP_WT	0.0	0.0	0.0
chr13-99410539-99410703_CPPE_MUT-allCrxSites	0.6219648393811488	0.4600899546360015	0.6787029584288491
chr13-99410539-99410703_CPPE_WT	0.24582328113030757	0.2103222893577373	0.09858206119766688
chr13-99475468-99475632_UPPE_MUT-allCrxSites	0.13870366219841815	0.30008316146071656	0.08097376318426287
chr13-99475468-99475632_UPPE_WT	0.0	0.0	0.0
chr13-99556792-99556956_CPPE_MUT-allCrxSites	0.7663635574521303	0.1846829212228608	0.19199663691411906
chr13-99556792-99556956_CPPE_WT	0.0	0.0	0.0
chr14-100284880-100285044_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-100284880-100285044_UPPP_WT	0.0	0.0	0.0
chr14-105753033-105753197_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-105753033-105753197_CPPE_WT	36.500239521744085	30.213706483314912	24.758903338602902
chr14-105883368-105883532_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-105883368-105883532_UPPE_WT	0.6189994972396421	1.0023746822986583	0.2263820402203093
chr14-105897860-105898024_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-105897860-105898024_CPPP_WT	0.0	0.0	0.0
chr14-11775359-11775523_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr14-11775359-11775523_CPPN_WT	0.0	0.0	0.0
chr14-118150974-118151138_CBPE_MUT-shape	0.0	0.0	0.0
chr14-118150974-118151138_CBPE_WT	0.0	0.0	0.0
chr14-119445759-119445923_UPCN_MUT-allCrxSites	0.07240343976084397	0.20613759975532078	0.04805825303994579
chr14-119445759-119445923_UPCN_WT	0.0	0.0	0.0
chr14-120296206-120296370_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-120296206-120296370_CPPE_WT	0.0	0.0	0.0
chr14-120303272-120303436_CSNE_MUT-shape	0.0	0.0	0.0
chr14-120303272-120303436_CSNE_WT	0.0	0.0	0.0
chr14-120803847-120804011_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr14-120803847-120804011_CPPN_WT	0.0	0.0	0.0
chr14-120910387-120910551_UPCP_MUT-allCrxSites	0.0	0.0	0.0
chr14-120910387-120910551_UPCP_WT	0.0	0.0	0.0
chr14-121340592-121340756_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr14-121340592-121340756_UPCE_WT	0.0	0.0	0.0
chr14-122263805-122263969_UPRN_MUT-allCrxSites	0.0	0.0	0.0
chr14-122263805-122263969_UPRN_WT	0.0	0.0	0.0
chr14-14714300-14714464_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-14714300-14714464_CPPE_WT	0.0	0.0	0.0
chr14-15917388-15917552_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-15917388-15917552_CPPE_WT	58.47553090545417	72.6896558789033	79.76735984206404
chr14-16414004-16414168_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-16414004-16414168_CPPE_WT	0.0	0.0	0.0
chr14-17579165-17579329_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr14-17579165-17579329_UPCE_WT	0.0	0.0	0.0
chr14-17657591-17657755_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-17657591-17657755_CPPE_WT	27.03184935492416	24.734752267284044	17.54985915039784
chr14-19823872-19824036_CBPP_MUT-shape	0.0	0.0	0.0
chr14-19823872-19824036_CBPP_WT	0.0	0.0	0.0
chr14-20294479-20294643_CPPQ_MUT-allCrxSites	2.642145401561272	3.5033721782280645	3.228000109818677
chr14-20294479-20294643_CPPQ_WT	2.1145500255867504	2.6536779261264556	3.1656853466261645
chr14-20442465-20442629_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-20442465-20442629_CPPE_WT	0.0	0.0	0.0
chr14-21602383-21602547_UPRN_MUT-allCrxSites	0.0	0.0	0.0
chr14-21602383-21602547_UPRN_WT	0.0	0.0	0.0
chr14-22591757-22591921_UPCN_MUT-allCrxSites	0.0	0.0	0.0
chr14-22591757-22591921_UPCN_WT	0.0	0.0	0.0
chr14-24487029-24487193_CPPQ_MUT-allCrxSites	0.0	0.0	0.0
chr14-24487029-24487193_CPPQ_WT	0.1220962965786202	0.3031344013432207	0.09699082465333159
chr14-24533062-24533226_UPCE_MUT-allCrxSites	NaN	NaN	NaN
chr14-24533062-24533226_UPCE_WT	NaN	NaN	NaN
chr14-25377917-25378081_UPCN_MUT-allCrxSites	0.0	0.0	0.0
chr14-25377917-25378081_UPCN_WT	0.0	0.0	0.0
chr14-25465072-25465236_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr14-25465072-25465236_CPPN_WT	0.046591809799908436	0.04010012879185377	0.06315292911761836
chr14-26537240-26537404_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-26537240-26537404_UPPE_WT	0.020996761611974956	0.023799095031942132	0.024876162281740177
chr14-28956507-28956671_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr14-28956507-28956671_UPCE_WT	0.0	0.0	0.0
chr14-29940399-29940563_CPPN_scrambled	0.0	0.0	0.0
chr14-30479458-30479622_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-30479458-30479622_CPPP_WT	0.0	0.0	0.0
chr14-31206450-31206614_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-31206450-31206614_UPPP_WT	0.0	0.0	0.0
chr14-32321212-32321376_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-32321212-32321376_UPPE_WT	0.0	0.0	0.0
chr14-33447177-33447341_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-33447177-33447341_CPPP_WT	NaN	NaN	NaN
chr14-33494983-33495147_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-33494983-33495147_CPPE_WT	NaN	NaN	NaN
chr14-33953854-33954018_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-33953854-33954018_CPPP_WT	15.453664886736886	15.004156222813995	16.24490220912679
chr14-34063500-34063664_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-34063500-34063664_UPPE_WT	0.0	0.0	0.0
chr14-34078210-34078374_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-34078210-34078374_CPPE_WT	0.0	0.0	0.0
chr14-34611710-34611874_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-34611710-34611874_CPPE_WT	14.413460434956798	7.066419931794371	4.795932811448939
chr14-34661174-34661338_CPRE_MUT-allCrxSites	0.7721619711538267	0.35197350008200057	0.44666901825019395
chr14-34661174-34661338_CPRE_WT	0.0	0.0	0.0
chr14-37054700-37054864_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-37054700-37054864_CPPP_WT	1.1408625031913204	0.48925289358971175	0.7240977528311561
chr14-37067912-37068076_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-37067912-37068076_CPPE_WT	48.81995023321241	55.2036492510085	53.471898579311734
chr14-37067912-37068076_CPPE_scrambled	0.0	0.0	0.0
chr14-41007742-41007906_CPRE_MUT-allCrxSites	0.11601940941901821	0.10616451906624119	0.2188197709873334
chr14-41007742-41007906_CPRE_WT	0.0	0.0	0.0
chr14-45653605-45653769_CPNE_MUT-allCrxSites	0.0	0.0	0.0
chr14-45653605-45653769_CPNE_WT	0.0	0.0	0.0
chr14-46821492-46821656_UPPQ_MUT-allCrxSites	0.0	0.0	0.0
chr14-46821492-46821656_UPPQ_WT	0.0	0.0	0.0
chr14-47568356-47568520_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-47568356-47568520_CPPP_WT	0.0	0.0	0.0
chr14-48176406-48176570_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr14-48176406-48176570_UPCE_WT	0.0	0.0	0.0
chr14-48226823-48226987_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-48226823-48226987_CPPE_WT	0.0	0.0	0.0
chr14-50807702-50807866_CSPP_MUT-shape	0.0	0.0	0.0
chr14-50807702-50807866_CSPP_WT	0.0	0.0	0.0
chr14-50870562-50870726_CPPP_scrambled	0.0	0.0	0.0
chr14-50896055-50896219_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr14-50896055-50896219_UPCE_WT	0.0	0.0	0.0
chr14-50930938-50931102_CSNP_MUT-shape	0.29053916958842546	0.13236275483616336	0.44552220477719073
chr14-50930938-50931102_CSNP_WT	0.0	0.0	0.0
chr14-51064095-51064259_CPPP_MUT-allCrxSites	0.5344454795908317	0.08928562980938502	0.14026621733346664
chr14-51064095-51064259_CPPP_WT	0.0	0.0	0.0
chr14-52019634-52019798_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-52019634-52019798_CPPP_WT	0.0	0.0	0.0
chr14-52111032-52111196_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-52111032-52111196_CPPP_WT	0.0	0.0	0.0
chr14-52279332-52279496_CSNP_MUT-shape	0.0	0.0	0.0
chr14-52279332-52279496_CSNP_WT	0.0	0.0	0.0
chr14-54572755-54572919_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-54572755-54572919_CPPE_WT	0.6588536625863343	0.48824413392815974	0.2210299687638351
chr14-54686848-54687012_CSPP_MUT-shape	0.0	0.0	0.0
chr14-54686848-54687012_CSPP_WT	0.0	0.0	0.0
chr14-55004613-55004777_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-55004613-55004777_CPPE_WT	0.0	0.0	0.0
chr14-55004613-55004777_CPPE_scrambled	0.0	0.0	0.0
chr14-55079854-55080018_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-55079854-55080018_CPPE_WT	0.0	0.0	0.0
chr14-55524904-55525068_CSPP_scrambled	0.0	0.0	0.0
chr14-55526757-55526921_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-55526757-55526921_CPPE_WT	0.0	0.0	0.0
chr14-55591715-55591879_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-55591715-55591879_UPPP_WT	0.0	0.0	0.0
chr14-57236637-57236801_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-57236637-57236801_CPPE_WT	3.7929583187972127	4.212900673077666	5.978538508541738
chr14-57300672-57300836_CPPE_scrambled	NaN	NaN	NaN
chr14-57890501-57890665_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-57890501-57890665_UPPP_WT	0.0	0.0	0.0
chr14-59412153-59412317_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-59412153-59412317_CPPE_WT	0.048516234972669305	0.40977142233836195	0.1296910664556595
chr14-59552198-59552362_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-59552198-59552362_UPPE_WT	0.0	0.0	0.0
chr14-59738103-59738267_CSRE_MUT-shape	0.0	0.0	0.0
chr14-59738103-59738267_CSRE_WT	0.0	0.0	0.0
chr14-60171620-60171784_CPPE_MUT-allCrxSites	0.7422533766663147	0.5132610315029302	0.5761746528065705
chr14-60171620-60171784_CPPE_WT	10.4903983559063	11.14258439568331	10.066998642800948
chr14-60378149-60378313_CPPP_MUT-allCrxSites	NaN	NaN	NaN
chr14-60378149-60378313_CPPP_WT	NaN	NaN	NaN
chr14-60431631-60431795_CPPE_scrambled	0.0	0.0	0.0
chr14-60587167-60587331_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-60587167-60587331_UPPE_WT	0.0	0.0	0.0
chr14-60727546-60727710_CSPE_MUT-shape	0.0	0.0	0.0
chr14-60727546-60727710_CSPE_WT	0.0	0.0	0.0
chr14-61350951-61351115_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-61350951-61351115_CPPE_WT	44.54217485393783	47.093198411833065	44.09368801006013
chr14-62001454-62001618_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr14-62001454-62001618_CPPN_WT	11.170969605287857	3.7815463072724698	5.651893247317116
chr14-63876582-63876746_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr14-63876582-63876746_CPPN_WT	0.0	0.0	0.0
chr14-64137742-64137906_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-64137742-64137906_CPPE_WT	0.0	0.0	0.0
chr14-64512847-64513011_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-64512847-64513011_CPPE_WT	2.6525230476615738	2.117720424341859	2.1226704209913314
chr14-64576086-64576250_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-64576086-64576250_CPPP_WT	0.0	0.0	0.0
chr14-65359085-65359249_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-65359085-65359249_UPPP_WT	0.0	0.0	0.0
chr14-65988299-65988463_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-65988299-65988463_CPPE_WT	0.0	0.0	0.0
chr14-69965621-69965785_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-69965621-69965785_CPPE_WT	23.642424107611916	33.004534089853045	38.42844222191485
chr14-69965621-69965785_CPPE_scrambled	0.0	0.0	0.0
chr14-70260890-70261054_UPCE_MUT-allCrxSites	0.09381805609219569	0.16505571713281225	0.03203452376030357
chr14-70260890-70261054_UPCE_WT	0.0	0.0	0.0
chr14-74947981-74948145_UPCQ_MUT-allCrxSites	0.0	0.0	0.0
chr14-74947981-74948145_UPCQ_WT	0.0	0.0	0.0
chr14-75284227-75284391_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr14-75284227-75284391_CPPP_WT	0.8816067653719482	0.5329312385416446	1.0988777573051598
chr14-75722091-75722255_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr14-75722091-75722255_CPPN_WT	0.0	0.0	0.0
chr14-76110779-76110943_CPPP_MUT-allCrxSites	2.053278690705868	1.4009713236615493	1.0351259164000448
chr14-76110779-76110943_CPPP_WT	1.9833703074074442	0.6670895213559433	0.5395631669843681
chr14-7818692-7818856_UPPQ_MUT-allCrxSites	0.0	0.0	0.0
chr14-7818692-7818856_UPPQ_WT	0.0	0.0	0.0
chr14-78534784-78534948_CPCE_MUT-allCrxSites	0.0	0.0	0.0
chr14-78534784-78534948_CPCE_WT	0.0	0.0	0.0
chr14-78537002-78537166_CBPP_MUT-shape	0.0	0.0	0.0
chr14-78537002-78537166_CBPP_WT	0.0	0.0	0.0
chr14-78590568-78590732_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-78590568-78590732_UPPE_WT	0.0	0.0	0.0
chr14-79451510-79451674_UPPN_MUT-allCrxSites	0.0	0.0	0.0
chr14-79451510-79451674_UPPN_WT	0.0	0.0	0.0
chr14-8189553-8189717_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr14-8189553-8189717_CPPN_WT	0.0	0.0	0.0
chr14-87140379-87140543_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr14-87140379-87140543_CPPE_WT	0.0	0.0	0.0
chr15-100036820-100036984_CPNN_MUT-allCrxSites	0.0	0.0	0.0
chr15-100036820-100036984_CPNN_WT	0.0	0.0	0.0
chr15-100100408-100100572_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr15-100100408-100100572_UPPE_WT	0.0	0.0	0.0
chr15-101139925-101140089_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr15-101139925-101140089_CPPE_WT	2.171068474786929	1.449215831673289	1.873462297758605
chr15-101266373-101266537_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr15-101266373-101266537_UPPP_WT	0.0	0.0	0.0
chr15-102183106-102183270_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr15-102183106-102183270_CPPE_WT	0.0	0.0	0.0
chr15-102471400-102471564_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr15-102471400-102471564_CPPP_WT	0.0	0.0	0.0
chr15-102525469-102525633_UPRN_MUT-allCrxSites	0.0	0.0	0.0
chr15-102525469-102525633_UPRN_WT	NaN	NaN	NaN
chr15-103109981-103110145_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr15-103109981-103110145_CPPE_WT	3.7277188263574366	1.5583712357580508	1.7746543879947139
chr15-103167875-103168039_CPPE_scrambled	0.0	0.0	0.0
chr15-103240321-103240485_CPNP_MUT-allCrxSites	0.0	0.0	0.0
chr15-103240321-103240485_CPNP_WT	0.0	0.0	0.0
chr15-103330619-103330783_CPNE_MUT-allCrxSites	19.790267818810317	22.446884381210996	18.433839970168638
chr15-103330619-103330783_CPNE_WT	0.0	0.0	0.0
chr15-10485982-10486146_CSPP_MUT-shape	0.0	0.0	0.0
chr15-10485982-10486146_CSPP_WT	0.0	0.0	0.0
chr15-12107416-12107580_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr15-12107416-12107580_CPPE_WT	0.0	0.0	0.0
chr15-12494221-12494385_CPPE_scrambled	0.0	0.0	0.0
chr15-12539952-12540116_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr15-12539952-12540116_CPPE_WT	0.0	0.0	0.0
chr15-12554240-12554404_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr15-12554240-12554404_CPPE_WT	0.0	0.0	0.0
chr15-12693031-12693195_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr15-12693031-12693195_UPPE_WT	5.634104689568617	4.782641640226935	4.163005424124197
chr15-12740356-12740520_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr15-12740356-12740520_CPPN_WT	0.0	0.0	0.0
chr15-12908531-12908695_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr15-12908531-12908695_CPPE_WT	0.0	0.0	0.0
chr15-25622545-25622709_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr15-25622545-25622709_UPPP_WT	0.0	0.0	0.0
chr15-25984137-25984301_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr15-25984137-25984301_CPPP_WT	0.0	0.0	0.0
chr15-27909290-27909454_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr15-27909290-27909454_CPPE_WT	0.0	0.0	0.0
chr15-31335590-31335754_CPPE_MUT-allCrxSites	0.45523262642204915	0.32193154389261924	0.2299284556299048
chr15-31335590-31335754_CPPE_WT	0.5562128223247508	0.28078119120587103	0.5294125265295223
chr15-31409953-31410117_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr15-31409953-31410117_CPPE_WT	15.894667951267147	12.371705555897023	14.515776712415319
chr15-32944138-32944302_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr15-32944138-32944302_CPPE_WT	0.9699131676182257	0.9508594678785122	1.0964264534885415
chr15-34443117-34443281_CSPP_MUT-shape	0.0	0.0	0.0
chr15-34443117-34443281_CSPP_WT	0.3718845047604205	0.8423850229013374	0.3313541550640687
chr15-35922360-35922524_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr15-35922360-35922524_CPPE_WT	0.908133984343045	0.9389321270644383	0.5708128632443191
chr15-36042100-36042264_CPPE_MUT-allCrxSites	1.5096482147978323	1.0938748225275268	1.4927310692484668
