label	expression	expression_SEM
chr13-35802527-35802691_CPRE_WT	0.12291310837385822	0.015543126168622471
chr13-36090782-36090946_CPPN_MUT-allCrxSites	0.13412791484359554	0.022829439725355633
chr13-36090782-36090946_CPPN_WT	0.0	0.0
chr13-37517536-37517700_CPPE_MUT-allCrxSites	0.0	0.0
chr13-37517536-37517700_CPPE_WT	0.30834526994534617	0.1107529847042246
chr13-37857655-37857819_UPPP_MUT-allCrxSites	0.0	0.0
chr13-37857655-37857819_UPPP_WT	0.0	0.0
chr13-39823634-39823798_UPCE_MUT-allCrxSites	0.0	0.0
chr13-39823634-39823798_UPCE_WT	4.783180424933756	0.24963696928055065
chr13-41079494-41079658_CPPP_MUT-allCrxSites	0.0	0.0
chr13-41079494-41079658_CPPP_WT	0.0	0.0
chr13-41211810-41211974_CPPE_MUT-allCrxSites	0.0	0.0
chr13-41211810-41211974_CPPE_WT	0.11439238663615227	0.04821738351061595
chr13-41249684-41249848_CSPP_scrambled	0.0	0.0
chr13-42720531-42720695_CPPE_MUT-allCrxSites	0.0	0.0
chr13-42720531-42720695_CPPE_WT	0.0	0.0
chr13-42725963-42726127_CSPE_MUT-shape	0.0	0.0
chr13-42725963-42726127_CSPE_WT	0.5228951698283381	0.14535161495211085
chr13-42816662-42816826_CPPE_MUT-allCrxSites	0.0	0.0
chr13-42816662-42816826_CPPE_WT	0.0	0.0
chr13-44054341-44054505_CPPN_MUT-allCrxSites	0.0	0.0
chr13-44054341-44054505_CPPN_WT	0.0	0.0
chr13-44302424-44302588_UPPE_MUT-allCrxSites	0.0	0.0
chr13-44302424-44302588_UPPE_WT	0.0	0.0
chr13-44451300-44451464_CPPE_MUT-allCrxSites	0.0	0.0
chr13-44451300-44451464_CPPE_WT	0.0	0.0
chr13-44700470-44700634_CPPE_MUT-allCrxSites	0.0	0.0
chr13-44700470-44700634_CPPE_WT	0.0	0.0
chr13-44892478-44892642_CPPE_MUT-allCrxSites	0.0	0.0
chr13-44892478-44892642_CPPE_WT	0.0	0.0
chr13-45884238-45884402_UPPE_MUT-allCrxSites	0.0	0.0
chr13-45884238-45884402_UPPE_WT	0.0	0.0
chr13-45951549-45951713_CSPE_MUT-shape	0.0	0.0
chr13-45951549-45951713_CSPE_WT	0.0	0.0
chr13-47122488-47122652_UPPP_MUT-allCrxSites	0.0	0.0
chr13-47122488-47122652_UPPP_WT	0.1182301470154883	0.08133965064976076
chr13-47224814-47224978_UPPE_MUT-allCrxSites	0.0	0.0
chr13-47224814-47224978_UPPE_WT	0.0	0.0
chr13-47236823-47236987_CPPE_MUT-allCrxSites	0.09414153101584721	0.024254108964821514
chr13-47236823-47236987_CPPE_WT	0.06055057589313595	0.010656435719478488
chr13-48546616-48546780_CSPP_MUT-shape	NaN	NaN
chr13-48546616-48546780_CSPP_WT	0.0	0.0
chr13-48958652-48958816_CPPE_MUT-allCrxSites	0.0	0.0
chr13-48958652-48958816_CPPE_WT	0.32289975538687754	0.046938874030244306
chr13-49016003-49016167_UPCE_MUT-allCrxSites	0.0	0.0
chr13-49016003-49016167_UPCE_WT	0.0	0.0
chr13-49218799-49218963_CPPE_MUT-allCrxSites	0.0	0.0
chr13-49218799-49218963_CPPE_WT	2.383680071342441	0.10539820933026628
chr13-49345603-49345767_UPPE_MUT-allCrxSites	0.0	0.0
chr13-49345603-49345767_UPPE_WT	0.0	0.0
chr13-49380131-49380295_UPPE_MUT-allCrxSites	0.0	0.0
chr13-49380131-49380295_UPPE_WT	0.0	0.0
chr13-51170622-51170786_CPPP_MUT-allCrxSites	0.0	0.0
chr13-51170622-51170786_CPPP_WT	0.0	0.0
chr13-54789142-54789306_CPPE_MUT-allCrxSites	0.0	0.0
chr13-54789142-54789306_CPPE_WT	0.0	0.0
chr13-55322357-55322521_UPPP_MUT-allCrxSites	0.0	0.0
chr13-55322357-55322521_UPPP_WT	0.22153226855505884	0.07043499075210258
chr13-55466125-55466289_CPNE_MUT-allCrxSites	0.0	0.0
chr13-55466125-55466289_CPNE_WT	0.0	0.0
chr13-56133006-56133170_UPCE_MUT-allCrxSites	0.0	0.0
chr13-56133006-56133170_UPCE_WT	0.0	0.0
chr13-58158413-58158577_UPPN_MUT-allCrxSites	0.05240169241782878	0.023405906411819298
chr13-58158413-58158577_UPPN_WT	0.0	0.0
chr13-62684442-62684606_UPPP_MUT-allCrxSites	2.5817602287324726	0.6265577694100054
chr13-62684442-62684606_UPPP_WT	0.0	0.0
chr13-64161656-64161820_CPPP_MUT-allCrxSites	0.0	0.0
chr13-64161656-64161820_CPPP_WT	0.0	0.0
chr13-64178927-64179091_UPPE_MUT-allCrxSites	0.0	0.0
chr13-64178927-64179091_UPPE_WT	0.0	0.0
chr13-67683482-67683646_CSPP_MUT-shape	0.0	0.0
chr13-67683482-67683646_CSPP_WT	3.253427043029346	0.772105056735066
chr13-69534595-69534759_UPPP_MUT-allCrxSites	NaN	NaN
chr13-69534595-69534759_UPPP_WT	0.0	0.0
chr13-69611729-69611893_CSNP_MUT-shape	0.0	0.0
chr13-69611729-69611893_CSNP_WT	0.0	0.0
chr13-73469313-73469477_CPPP_MUT-allCrxSites	0.09370902209429745	0.030217165522211764
chr13-73469313-73469477_CPPP_WT	23.96326941119656	1.7165437618944195
chr13-74226239-74226403_CPPE_scrambled	0.0	0.0
chr13-74349829-74349993_CPPP_MUT-allCrxSites	0.0	0.0
chr13-74349829-74349993_CPPP_WT	0.20255509081034848	0.06408983340612794
chr13-74349829-74349993_CPPP_scrambled	0.0	0.0
chr13-80883353-80883517_CBPP_MUT-shape	0.0	0.0
chr13-80883353-80883517_CBPP_WT	0.0	0.0
chr13-81527545-81527709_CPPE_MUT-allCrxSites	0.35885965544818516	0.0888532354763278
chr13-81527545-81527709_CPPE_WT	1.1919581461214992	0.2601731415316822
chr13-83729615-83729779_CPPP_MUT-allCrxSites	0.0	0.0
chr13-83729615-83729779_CPPP_WT	0.8164119759921133	0.2659919013008176
chr13-84388802-84388966_CPPE_MUT-allCrxSites	0.03939043133121	0.009817243683917936
chr13-84388802-84388966_CPPE_WT	1.396841629944152	0.24084642733478295
chr13-85189135-85189299_UPPE_MUT-allCrxSites	0.0	0.0
chr13-85189135-85189299_UPPE_WT	0.0	0.0
chr13-88828626-88828790_CPPE_MUT-allCrxSites	0.45420739393624676	0.22239639457536764
chr13-88828626-88828790_CPPE_WT	24.897815351061066	4.214056386073892
chr13-90958970-90959134_CPPE_MUT-allCrxSites	0.1256905753655387	0.03782682492770211
chr13-90958970-90959134_CPPE_WT	6.198677939171052	1.3744246123405657
chr13-91807070-91807234_UPPP_MUT-allCrxSites	0.0	0.0
chr13-91807070-91807234_UPPP_WT	0.0	0.0
chr13-93916268-93916432_CPPE_MUT-allCrxSites	0.1915487327985841	0.03970603410964065
chr13-93916268-93916432_CPPE_WT	0.0	0.0
chr13-94410036-94410200_CPPE_MUT-allCrxSites	0.2089850439913835	0.05090938925827395
chr13-94410036-94410200_CPPE_WT	0.0	0.0
chr13-94519329-94519493_CPPE_MUT-allCrxSites	0.0	0.0
chr13-94519329-94519493_CPPE_WT	11.061603174895936	1.5237547071073958
chr13-94991584-94991748_CPPE_MUT-allCrxSites	0.0	0.0
chr13-94991584-94991748_CPPE_WT	0.0	0.0
chr13-95272130-95272294_CPPE_MUT-allCrxSites	0.14064645245495003	0.014151564607261457
chr13-95272130-95272294_CPPE_WT	0.0	0.0
chr13-95375284-95375448_CPPP_MUT-allCrxSites	2.246521628867907	0.402558872725762
chr13-95375284-95375448_CPPP_WT	3.451660128553547	0.08411309407165844
chr13-95375284-95375448_CPPP_scrambled	0.0	0.0
chr13-96431697-96431861_UPPE_MUT-allCrxSites	0.0	0.0
chr13-96431697-96431861_UPPE_WT	0.0	0.0
chr13-96435210-96435374_CSRE_MUT-shape	0.0	0.0
chr13-96435210-96435374_CSRE_WT	0.0	0.0
chr13-96435210-96435374_CSRE_scrambled	0.0	0.0
chr13-96693483-96693647_CPPE_MUT-allCrxSites	0.0	0.0
chr13-96693483-96693647_CPPE_WT	1.2857152688216313	0.44945421935057195
chr13-97651953-97652117_UPCE_MUT-allCrxSites	0.0	0.0
chr13-97651953-97652117_UPCE_WT	0.9350704205666825	0.4411961363581011
chr13-97790014-97790178_CPPE_MUT-allCrxSites	0.2429020968220601	0.047137131315280786
chr13-97790014-97790178_CPPE_WT	0.0	0.0
chr13-98946127-98946291_UPCE_MUT-allCrxSites	0.0	0.0
chr13-98946127-98946291_UPCE_WT	0.0	0.0
chr13-98998379-98998543_CPPE_MUT-allCrxSites	0.0	0.0
chr13-98998379-98998543_CPPE_WT	0.0	0.0
chr13-99358701-99358865_CPPE_MUT-allCrxSites	0.0	0.0
chr13-99358701-99358865_CPPE_WT	0.04309653638736899	0.016311540226037556
chr13-99412652-99412816_CSRE_MUT-shape	0.0	0.0
chr13-99412652-99412816_CSRE_WT	0.0	0.0
chr13-99442958-99443122_UPCE_MUT-allCrxSites	0.0	0.0
chr13-99442958-99443122_UPCE_WT	0.0	0.0
chr13-99454878-99455042_CPPE_MUT-allCrxSites	0.0	0.0
chr13-99454878-99455042_CPPE_WT	0.0	0.0
chr13-99643253-99643417_UPPE_MUT-allCrxSites	0.0	0.0
chr13-99643253-99643417_UPPE_WT	0.14352519213126927	0.03527122034051942
chr14-105732368-105732532_UPPP_MUT-allCrxSites	0.0	0.0
chr14-105732368-105732532_UPPP_WT	0.0	0.0
chr14-105773931-105774095_CPPE_MUT-allCrxSites	0.0	0.0
chr14-105773931-105774095_CPPE_WT	0.0	0.0
chr14-105885111-105885275_CPRE_MUT-allCrxSites	0.06600967751591898	0.018156451172723194
chr14-105885111-105885275_CPRE_WT	0.0	0.0
chr14-10884311-10884475_UPCE_MUT-allCrxSites	0.0	0.0
chr14-10884311-10884475_UPCE_WT	0.0	0.0
chr14-10942247-10942411_CPPE_MUT-allCrxSites	0.0	0.0
chr14-10942247-10942411_CPPE_WT	10.84909472485704	1.8814917058983855
chr14-118052280-118052444_CPPN_MUT-allCrxSites	0.0	0.0
chr14-118052280-118052444_CPPN_WT	0.0	0.0
chr14-118132684-118132848_CSPP_MUT-shape	0.0	0.0
chr14-118132684-118132848_CSPP_WT	4.077505822560941	0.3310636014275338
chr14-119007417-119007581_CSPP_MUT-shape	0.0	0.0
chr14-119007417-119007581_CSPP_WT	0.0	0.0
chr14-120308004-120308168_UPCE_MUT-allCrxSites	0.0	0.0
chr14-120308004-120308168_UPCE_WT	0.060574162004796865	0.0319057699477292
chr14-120336749-120336913_CPCE_MUT-allCrxSites	0.0	0.0
chr14-120336749-120336913_CPCE_WT	0.0	0.0
chr14-120835939-120836103_CPPE_MUT-allCrxSites	0.0	0.0
chr14-120835939-120836103_CPPE_WT	0.0	0.0
chr14-121379887-121380051_UPPE_MUT-allCrxSites	0.0	0.0
chr14-121379887-121380051_UPPE_WT	0.0	0.0
chr14-14068106-14068270_CPPP_MUT-allCrxSites	0.0650800012242497	0.015086457704740291
chr14-14068106-14068270_CPPP_WT	2.216369324791786	0.6792609918017081
chr14-14077056-14077220_UPCE_MUT-allCrxSites	0.17885959475724678	0.0335895170489468
chr14-14077056-14077220_UPCE_WT	0.06817446866556887	0.04858232634596323
chr14-14719035-14719199_CBPP_MUT-shape	0.0	0.0
chr14-14719035-14719199_CBPP_WT	0.0	0.0
chr14-16331088-16331252_CPPE_MUT-allCrxSites	0.0	0.0
chr14-16331088-16331252_CPPE_WT	0.0	0.0
chr14-17431891-17432055_CPPE_MUT-allCrxSites	0.10110975147461576	0.03641684464929724
chr14-17431891-17432055_CPPE_WT	10.718141397141508	0.9484230527424294
chr14-17603832-17603996_UPPE_MUT-allCrxSites	0.148521039791099	0.030486902032173375
chr14-17603832-17603996_UPPE_WT	0.14625412014907596	0.028850936583593202
chr14-17660834-17660998_CPPP_MUT-allCrxSites	0.0	0.0
chr14-17660834-17660998_CPPP_WT	0.0	0.0
chr14-20440137-20440301_CPNE_MUT-allCrxSites	0.0	0.0
chr14-20440137-20440301_CPNE_WT	0.0	0.0
chr14-21653533-21653697_UPPE_MUT-allCrxSites	0.0	0.0
chr14-21653533-21653697_UPPE_WT	0.0	0.0
chr14-21848859-21849023_CPPP_MUT-allCrxSites	NaN	NaN
chr14-21848859-21849023_CPPP_WT	0.0	0.0
chr14-22608746-22608910_CPPE_MUT-allCrxSites	0.0	0.0
chr14-22608746-22608910_CPPE_WT	1.6772149417849846	0.3425627588843632
chr14-24222620-24222784_UPCE_MUT-allCrxSites	1.191798457299142	0.2940421717165523
chr14-24222620-24222784_UPCE_WT	0.0	0.0
chr14-24500705-24500869_CPPE_MUT-allCrxSites	0.07024438226874767	0.019077034218338736
chr14-24500705-24500869_CPPE_WT	3.5435968178094654	0.703232039764944
chr14-24575168-24575332_UPPN_MUT-allCrxSites	0.09307581032905388	0.03030925480841416
chr14-24575168-24575332_UPPN_WT	0.0	0.0
chr14-25459127-25459291_UPPP_MUT-allCrxSites	0.11343127909510102	0.03667837925018763
chr14-25459127-25459291_UPPP_WT	0.0	0.0
chr14-25521262-25521426_CPPE_MUT-allCrxSites	0.0	0.0
chr14-25521262-25521426_CPPE_WT	0.0	0.0
chr14-25629753-25629917_UPPE_MUT-allCrxSites	0.12065845470987567	0.012342187136570407
chr14-25629753-25629917_UPPE_WT	3.1988372995768324	0.8116704410486012
chr14-26669682-26669846_CSPP_MUT-shape	NaN	NaN
chr14-26669682-26669846_CSPP_WT	0.0	0.0
chr14-28955361-28955525_UPCE_MUT-allCrxSites	0.17874149283084062	0.02721923502923477
chr14-28955361-28955525_UPCE_WT	14.31937755944889	1.701864347910323
chr14-29018055-29018219_UPCE_MUT-allCrxSites	0.0	0.0
chr14-29018055-29018219_UPCE_WT	0.0	0.0
chr14-29940399-29940563_CPPN_MUT-allCrxSites	1.1666620485028207	0.20911888654922195
chr14-29940399-29940563_CPPN_WT	0.0	0.0
chr14-29940399-29940563_CPPN_scrambled	0.0	0.0
chr14-31234032-31234196_CPPN_MUT-allCrxSites	0.0	0.0
chr14-31234032-31234196_CPPN_WT	0.0	0.0
chr14-33447374-33447538_CPPP_MUT-allCrxSites	0.0	0.0
chr14-33447374-33447538_CPPP_WT	0.0	0.0
chr14-33492184-33492348_UPRE_MUT-allCrxSites	0.0	0.0
chr14-33492184-33492348_UPRE_WT	0.0	0.0
chr14-33948163-33948327_CPNE_MUT-allCrxSites	0.0	0.0
chr14-33948163-33948327_CPNE_WT	0.0	0.0
chr14-33959510-33959674_CPPP_MUT-allCrxSites	0.0	0.0
chr14-33959510-33959674_CPPP_WT	0.0	0.0
chr14-34644267-34644431_CPPE_MUT-allCrxSites	0.0	0.0
chr14-34644267-34644431_CPPE_WT	4.507808892122335	0.9904781338654074
chr14-34661563-34661727_CPRP_MUT-allCrxSites	0.0	0.0
chr14-34661563-34661727_CPRP_WT	0.09899892126295474	0.02575075915683882
chr14-37057612-37057776_UPCP_MUT-allCrxSites	0.0	0.0
chr14-37057612-37057776_UPCP_WT	0.0	0.0
chr14-37067912-37068076_CPPE_scrambled	0.0	0.0
chr14-37101643-37101807_CPPE_MUT-allCrxSites	0.0	0.0
chr14-37101643-37101807_CPPE_WT	0.7258001956313435	0.13308534875915048
chr14-45540259-45540423_UPPE_MUT-allCrxSites	0.38761250551665777	0.04237748736144753
chr14-45540259-45540423_UPPE_WT	1.5929571687078559	0.8025343428137575
chr14-45643619-45643783_CPPE_MUT-allCrxSites	0.0	0.0
chr14-45643619-45643783_CPPE_WT	0.0	0.0
chr14-45658001-45658165_CPPP_MUT-allCrxSites	0.0	0.0
chr14-45658001-45658165_CPPP_WT	0.0	0.0
chr14-48134560-48134724_CPPE_MUT-allCrxSites	0.0	0.0
chr14-48134560-48134724_CPPE_WT	11.736904775580028	0.5944410880718839
chr14-48593413-48593577_UPPE_MUT-allCrxSites	0.0	0.0
chr14-48593413-48593577_UPPE_WT	0.0	0.0
chr14-50870562-50870726_CPPP_MUT-allCrxSites	0.0	0.0
chr14-50870562-50870726_CPPP_WT	NaN	NaN
chr14-50870562-50870726_CPPP_scrambled	0.0	0.0
chr14-50917357-50917521_CSPE_MUT-shape	0.353312293954201	0.040516028367285184
chr14-50917357-50917521_CSPE_WT	0.660951661652221	0.06284865037332908
chr14-52010808-52010972_CPPP_MUT-allCrxSites	0.0	0.0
chr14-52010808-52010972_CPPP_WT	0.5278185749363564	0.0443966054949053
chr14-52104247-52104411_CSNP_MUT-shape	0.0	0.0
chr14-52104247-52104411_CSNP_WT	0.0	0.0
chr14-52110542-52110706_CPPP_MUT-allCrxSites	0.0	0.0
chr14-52110542-52110706_CPPP_WT	0.0	0.0
chr14-52111823-52111987_CPNP_MUT-allCrxSites	0.0	0.0
chr14-52111823-52111987_CPNP_WT	0.0	0.0
chr14-54517415-54517579_CSNP_MUT-shape	0.0	0.0
chr14-54517415-54517579_CSNP_WT	0.2177213448455705	0.056830588080857995
chr14-54753666-54753830_CPPE_MUT-allCrxSites	0.11119576985173935	0.05484825044932071
chr14-54753666-54753830_CPPE_WT	0.8054695204672623	0.24037195683407794
chr14-54876125-54876289_UPPP_MUT-allCrxSites	0.0	0.0
chr14-54876125-54876289_UPPP_WT	0.0	0.0
chr14-55004613-55004777_CPPE_scrambled	0.2455493462286049	0.10055724230301968
chr14-55060028-55060192_CPPE_MUT-allCrxSites	0.0981396520559895	0.03374543061825281
chr14-55060028-55060192_CPPE_WT	0.25067018961067244	0.08892592540647087
chr14-55521227-55521391_CPPP_MUT-allCrxSites	0.0	0.0
chr14-55521227-55521391_CPPP_WT	0.0	0.0
chr14-55524904-55525068_CSPP_MUT-shape	0.0	0.0
chr14-55524904-55525068_CSPP_WT	1.881713614581747	0.46243764504485585
chr14-55524904-55525068_CSPP_scrambled	0.0	0.0
chr14-55730832-55730996_UPPE_MUT-allCrxSites	0.0	0.0
chr14-55730832-55730996_UPPE_WT	0.1250745969768644	0.05678248880501954
chr14-56668186-56668350_CPPP_MUT-allCrxSites	0.0	0.0
chr14-56668186-56668350_CPPP_WT	0.0	0.0
chr14-56887823-56887987_UPPP_MUT-allCrxSites	0.1526508104467131	0.0577792181366011
chr14-56887823-56887987_UPPP_WT	0.0	0.0
chr14-57300672-57300836_CPPE_MUT-allCrxSites	0.0	0.0
chr14-57300672-57300836_CPPE_WT	0.0	0.0
chr14-57300672-57300836_CPPE_scrambled	0.0	0.0
chr14-59783741-59783905_CPPE_MUT-allCrxSites	0.0	0.0
chr14-59783741-59783905_CPPE_WT	0.46118859571513454	0.10285855975519244
chr14-59914829-59914993_UPPE_MUT-allCrxSites	0.0	0.0
chr14-59914829-59914993_UPPE_WT	1.5210904413667086	0.5455783834879393
chr14-59972935-59973099_CPPE_MUT-allCrxSites	0.0	0.0
chr14-59972935-59973099_CPPE_WT	3.0307326738859732	0.4503168918959389
chr14-60251509-60251673_CPPP_MUT-allCrxSites	0.0	0.0
chr14-60251509-60251673_CPPP_WT	0.7039528198818298	0.38425835438500294
chr14-60431631-60431795_CPPE_MUT-allCrxSites	0.2963059875645088	0.045028119385510254
chr14-60431631-60431795_CPPE_WT	3.68006027532725	0.22611699979283825
chr14-60431631-60431795_CPPE_scrambled	0.0	0.0
chr14-61330528-61330692_CSPE_MUT-shape	0.0	0.0
chr14-61330528-61330692_CSPE_WT	0.0	0.0
chr14-61495523-61495687_CPRE_MUT-allCrxSites	0.0	0.0
chr14-61495523-61495687_CPRE_WT	0.0	0.0
chr14-61510541-61510705_UPPE_MUT-allCrxSites	0.0974907849118644	0.0339239963851737
chr14-61510541-61510705_UPPE_WT	1.2898125285678732	0.41878458575151767
chr14-62287233-62287397_CPPE_MUT-allCrxSites	0.0	0.0
chr14-62287233-62287397_CPPE_WT	5.052495235615789	0.32132035095647604
chr14-62827362-62827526_CPPE_MUT-allCrxSites	0.0	0.0
chr14-62827362-62827526_CPPE_WT	0.8238687609957963	0.16326836137217826
chr14-63123685-63123849_UPPP_MUT-allCrxSites	0.0	0.0
chr14-63123685-63123849_UPPP_WT	0.0	0.0
chr14-63992306-63992470_CPPP_MUT-allCrxSites	0.0	0.0
chr14-63992306-63992470_CPPP_WT	41.245376589187394	4.810196539312405
chr14-64441459-64441623_CPPE_MUT-allCrxSites	0.0	0.0
chr14-64441459-64441623_CPPE_WT	0.0	0.0
chr14-64556265-64556429_CPPE_MUT-allCrxSites	0.0	0.0
chr14-64556265-64556429_CPPE_WT	NaN	NaN
chr14-64583595-64583759_CPRP_MUT-allCrxSites	0.09828216578232601	0.017848321206519437
chr14-64583595-64583759_CPRP_WT	0.048271768403794636	0.02677951120541713
chr14-66188144-66188308_CPPN_MUT-allCrxSites	0.0	0.0
chr14-66188144-66188308_CPPN_WT	0.0	0.0
chr14-67062007-67062171_CPPN_MUT-allCrxSites	0.0	0.0
chr14-67062007-67062171_CPPN_WT	0.3303439283123164	0.1195754342817882
chr14-69965621-69965785_CPPE_scrambled	0.0	0.0
chr14-70300213-70300377_CPPE_MUT-allCrxSites	2.144727078691131	0.35381290607264404
chr14-70300213-70300377_CPPE_WT	0.0	0.0
chr14-70569551-70569715_UPPE_MUT-allCrxSites	0.10709185982524692	0.01823214098415864
chr14-70569551-70569715_UPPE_WT	0.0	0.0
chr14-70659425-70659589_UPPP_MUT-allCrxSites	0.0	0.0
chr14-70659425-70659589_UPPP_WT	0.1386150282389557	0.05336636110196245
chr14-76005131-76005295_CPPE_MUT-allCrxSites	0.0	0.0
chr14-76005131-76005295_CPPE_WT	0.04044422320600303	0.00956418956153131
chr14-76189263-76189427_CPPN_MUT-allCrxSites	0.0	0.0
chr14-76189263-76189427_CPPN_WT	0.0	0.0
chr14-76505888-76506052_UPPP_MUT-allCrxSites	0.0	0.0
chr14-76505888-76506052_UPPP_WT	0.31989271844472067	0.05937728592679163
chr14-78612206-78612370_UPCE_MUT-allCrxSites	0.12417202623086793	0.058870129408383605
chr14-78612206-78612370_UPCE_WT	0.061353011844617354	0.028094239388676164
chr14-78613755-78613919_CPPE_MUT-allCrxSites	0.0	0.0
chr14-78613755-78613919_CPPE_WT	0.41061433175112105	0.23108156579262157
chr14-8173299-8173463_UPPP_MUT-allCrxSites	0.20356715216196886	0.06814528255907665
chr14-8173299-8173463_UPPP_WT	0.1877934671225536	0.04512768189285945
chr14-84507210-84507374_UPCE_MUT-allCrxSites	0.0	0.0
chr14-84507210-84507374_UPCE_WT	0.40166629376120344	0.18815265406783163
chr14-87140796-87140960_CPPP_MUT-allCrxSites	0.0	0.0
chr14-87140796-87140960_CPPP_WT	0.3880863660854598	0.13393431128169309
chr15-100615935-100616099_CPPP_MUT-allCrxSites	0.09033591392305879	0.02651416097105017
chr15-100615935-100616099_CPPP_WT	0.0	0.0
chr15-101004486-101004650_UPCE_MUT-allCrxSites	0.0	0.0
chr15-101004486-101004650_UPCE_WT	0.0	0.0
chr15-102034798-102034962_CPPE_MUT-allCrxSites	0.0	0.0
chr15-102034798-102034962_CPPE_WT	0.0	0.0
chr15-102406180-102406344_CPNP_MUT-allCrxSites	0.0	0.0
chr15-102406180-102406344_CPNP_WT	0.0	0.0
chr15-102658219-102658383_UPPE_MUT-allCrxSites	0.9352829756071485	0.2884979527707387
chr15-102658219-102658383_UPPE_WT	11.722772729477718	1.1734642617184414
chr15-102670914-102671078_CSNP_MUT-shape	0.0	0.0
chr15-102670914-102671078_CSNP_WT	0.0	0.0
chr15-102672134-102672298_CPPP_MUT-allCrxSites	NaN	NaN
chr15-102672134-102672298_CPPP_WT	NaN	NaN
chr15-103167875-103168039_CPPE_MUT-allCrxSites	0.0	0.0
chr15-103167875-103168039_CPPE_WT	4.285653276947304	0.6603404070135647
chr15-103167875-103168039_CPPE_scrambled	0.0	0.0
chr15-103272591-103272755_CPPQ_MUT-allCrxSites	0.0	0.0
chr15-103272591-103272755_CPPQ_WT	0.0	0.0
chr15-103334348-103334512_CPPP_MUT-allCrxSites	1.4187552129801437	0.611426653957125
chr15-103334348-103334512_CPPP_WT	18.797821262556216	2.8247493870040454
chr15-10981589-10981753_CPPP_MUT-allCrxSites	NaN	NaN
chr15-10981589-10981753_CPPP_WT	0.0	0.0
chr15-12494221-12494385_CPPE_MUT-allCrxSites	0.0	0.0
chr15-12494221-12494385_CPPE_WT	13.599595441761615	0.8949091450581754
chr15-12494221-12494385_CPPE_scrambled	0.05601066972141696	0.017427997620660426
chr15-12577601-12577765_CPPE_MUT-allCrxSites	0.0	0.0
chr15-12577601-12577765_CPPE_WT	0.0	0.0
chr15-12824754-12824918_CPPP_MUT-allCrxSites	0.0	0.0
chr15-12824754-12824918_CPPP_WT	0.0	0.0
chr15-25412275-25412439_UPCP_MUT-allCrxSites	0.07601225570749677	0.03158129839988787
chr15-25412275-25412439_UPCP_WT	0.0	0.0
chr15-25716229-25716393_CPPE_MUT-allCrxSites	0.2064008732388086	0.10369539197209932
chr15-25716229-25716393_CPPE_WT	0.0	0.0
chr15-27472665-27472829_CPPE_MUT-allCrxSites	0.0	0.0
chr15-27472665-27472829_CPPE_WT	0.795918472501666	0.3458693337263122
chr15-31117431-31117595_CPPE_MUT-allCrxSites	36.688426529750714	4.810414208506591
chr15-31117431-31117595_CPPE_WT	33.4918370333158	2.359976658796626
chr15-31343776-31343940_CPPE_MUT-allCrxSites	0.0	0.0
chr15-31343776-31343940_CPPE_WT	1.7402050635741315	0.499472706568822
chr15-31367490-31367654_CSPP_MUT-shape	0.0	0.0
chr15-31367490-31367654_CSPP_WT	0.0	0.0
chr15-32935067-32935231_CPPE_MUT-allCrxSites	0.0	0.0
chr15-32935067-32935231_CPPE_WT	0.0	0.0
chr15-35149893-35150057_CSPE_MUT-shape	0.0	0.0
chr15-35149893-35150057_CSPE_WT	0.07930341544662255	0.02945052505143466
chr15-35699253-35699417_CPPN_MUT-allCrxSites	0.0	0.0
chr15-35699253-35699417_CPPN_WT	0.1550058371385209	0.01807680410113453
chr15-36067131-36067295_UPPE_MUT-allCrxSites	2.2308734297584123	0.4810475492303961
chr15-36067131-36067295_UPPE_WT	1.5063156142153327	0.5901963742267352
chr15-36141689-36141853_CPPE_MUT-allCrxSites	0.0	0.0
chr15-36141689-36141853_CPPE_WT	4.211378349780773	0.9805677317342042
chr15-36716250-36716414_CPPE_MUT-allCrxSites	0.0	0.0
chr15-36716250-36716414_CPPE_WT	1.3129589972479347	1.078793144683591
chr15-4011174-4011338_UPRE_MUT-allCrxSites	0.0	0.0
chr15-4011174-4011338_UPRE_WT	0.15503061142272292	0.05238861643668859
chr15-4138587-4138751_CPPE_MUT-allCrxSites	0.08134804130373018	0.017031378429321058
chr15-4138587-4138751_CPPE_WT	62.884622037613575	2.0742668891793197
chr15-41840837-41841001_CPPE_MUT-allCrxSites	0.0	0.0
chr15-41840837-41841001_CPPE_WT	1.3135467876082318	0.35805610913936275
chr15-43202599-43202763_UPPE_MUT-allCrxSites	0.0	0.0
chr15-43202599-43202763_UPPE_WT	0.0	0.0
chr15-43283306-43283470_CPPE_MUT-allCrxSites	NaN	NaN
chr15-43283306-43283470_CPPE_WT	0.0	0.0
chr15-43477571-43477735_UPPP_MUT-allCrxSites	0.09992161333890688	0.05055432671935414
chr15-43477571-43477735_UPPP_WT	0.0	0.0
chr15-57705601-57705765_UPCE_MUT-allCrxSites	0.0	0.0
chr15-57705601-57705765_UPCE_WT	0.0	0.0
chr15-57892437-57892601_CPPP_MUT-allCrxSites	1.7071556219765884	1.1243826345454897
chr15-57892437-57892601_CPPP_WT	16.581469354208235	5.401925955681846
chr15-57912016-57912180_CBPQ_MUT-shape	0.0	0.0
chr15-57912016-57912180_CBPQ_WT	0.2815419506490015	0.17894494575007802
chr15-58119285-58119449_UPRE_MUT-allCrxSites	0.0	0.0
chr15-58119285-58119449_UPRE_WT	0.0	0.0
