label	expression	expression_SEM
chr12-102210934-102211098_CPPE_MUT-allCrxSites	0.0	0.0
chr12-102210934-102211098_CPPE_WT	4.987685350357392	0.31501624241271786
chr12-102439787-102439951_CSPP_MUT-shape	0.0	0.0
chr12-102439787-102439951_CSPP_WT	0.0	0.0
chr12-102614426-102614590_CPPE_MUT-allCrxSites	0.0	0.0
chr12-102614426-102614590_CPPE_WT	0.0	0.0
chr12-103176086-103176250_UPCE_MUT-allCrxSites	0.0	0.0
chr12-103176086-103176250_UPCE_WT	0.0	0.0
chr12-103388883-103389047_CPPP_MUT-allCrxSites	0.0	0.0
chr12-103388883-103389047_CPPP_WT	0.0	0.0
chr12-10390563-10390727_UPPN_MUT-allCrxSites	0.0	0.0
chr12-10390563-10390727_UPPN_WT	0.0	0.0
chr12-104968346-104968510_CPPE_MUT-allCrxSites	0.0	0.0
chr12-104968346-104968510_CPPE_WT	1.3995479049035844	0.15484071697014634
chr12-104997925-104998089_UPRE_MUT-allCrxSites	0.0	0.0
chr12-104997925-104998089_UPRE_WT	0.21120033157131365	0.022420612179042638
chr12-105011573-105011737_CPRN_MUT-allCrxSites	0.0	0.0
chr12-105011573-105011737_CPRN_WT	0.0	0.0
chr12-105684403-105684567_UPPP_MUT-allCrxSites	0.0	0.0
chr12-105684403-105684567_UPPP_WT	0.8704435258069158	0.2955576004802088
chr12-108273494-108273658_CSNP_MUT-shape	0.0	0.0
chr12-108273494-108273658_CSNP_WT	0.0	0.0
chr12-108276354-108276518_CPPP_MUT-allCrxSites	0.0	0.0
chr12-108276354-108276518_CPPP_WT	0.0	0.0
chr12-108334003-108334167_CBPE_MUT-shape	0.0	0.0
chr12-108334003-108334167_CBPE_WT	0.0	0.0
chr12-108386858-108387022_UPCE_MUT-allCrxSites	0.0	0.0
chr12-108386858-108387022_UPCE_WT	0.0	0.0
chr12-108435535-108435699_CPPE_MUT-allCrxSites	0.0	0.0
chr12-108435535-108435699_CPPE_WT	0.0	0.0
chr12-108651115-108651279_CPPE_MUT-allCrxSites	0.0	0.0
chr12-108651115-108651279_CPPE_WT	0.0	0.0
chr12-108651115-108651279_CPPE_scrambled	0.0	0.0
chr12-108693718-108693882_CPPE_MUT-allCrxSites	0.0	0.0
chr12-108693718-108693882_CPPE_WT	0.0	0.0
chr12-110453685-110453849_CPPE_MUT-allCrxSites	0.0	0.0
chr12-110453685-110453849_CPPE_WT	0.0	0.0
chr12-110701144-110701308_CPNE_MUT-allCrxSites	0.0	0.0
chr12-110701144-110701308_CPNE_WT	0.0	0.0
chr12-110806710-110806874_CPPE_MUT-allCrxSites	0.0	0.0
chr12-110806710-110806874_CPPE_WT	2.535554049946475	0.3318143292452594
chr12-110840423-110840587_UPPP_MUT-allCrxSites	0.0	0.0
chr12-110840423-110840587_UPPP_WT	0.0	0.0
chr12-111696085-111696249_UPPE_MUT-allCrxSites	0.0	0.0
chr12-111696085-111696249_UPPE_WT	0.0	0.0
chr12-111967038-111967202_CPPP_MUT-allCrxSites	0.0	0.0
chr12-111967038-111967202_CPPP_WT	0.0	0.0
chr12-112001233-112001397_UPPE_MUT-allCrxSites	0.0	0.0
chr12-112001233-112001397_UPPE_WT	0.0	0.0
chr12-112644467-112644631_CPPP_MUT-allCrxSites	0.0	0.0
chr12-112644467-112644631_CPPP_WT	0.0	0.0
chr12-112644708-112644872_CSPP_MUT-shape	0.0	0.0
chr12-112644708-112644872_CSPP_WT	0.0	0.0
chr12-112644708-112644872_CSPP_scrambled	0.0	0.0
chr12-112653484-112653648_UPPE_MUT-allCrxSites	0.0	0.0
chr12-112653484-112653648_UPPE_WT	0.0	0.0
chr12-112732699-112732863_UPCE_MUT-allCrxSites	0.0	0.0
chr12-112732699-112732863_UPCE_WT	0.0	0.0
chr12-112955896-112956060_UPPN_MUT-allCrxSites	0.0	0.0
chr12-112955896-112956060_UPPN_WT	0.0	0.0
chr12-11454279-11454443_CPPN_MUT-allCrxSites	0.0	0.0
chr12-11454279-11454443_CPPN_WT	0.0	0.0
chr12-116088936-116089100_CPRE_MUT-allCrxSites	0.0	0.0
chr12-116088936-116089100_CPRE_WT	0.13943527944905515	0.070416828684462
chr12-116230818-116230982_CPPE_MUT-allCrxSites	0.0	0.0
chr12-116230818-116230982_CPPE_WT	0.0	0.0
chr12-116650244-116650408_CBPE_MUT-shape	0.0	0.0
chr12-116650244-116650408_CBPE_WT	0.0	0.0
chr12-117595824-117595988_CPRE_MUT-allCrxSites	0.0	0.0
chr12-117595824-117595988_CPRE_WT	0.0	0.0
chr12-118270722-118270886_CPPN_MUT-allCrxSites	0.0	0.0
chr12-118270722-118270886_CPPN_WT	1.0665129000535345	0.4077498969469077
chr12-118301200-118301364_CSPP_MUT-shape	0.0	0.0
chr12-118301200-118301364_CSPP_WT	11.084717976051385	0.8450117925331233
chr12-15649350-15649514_CPPE_MUT-allCrxSites	0.0	0.0
chr12-15649350-15649514_CPPE_WT	0.0	0.0
chr12-15993942-15994106_CSPE_MUT-shape	0.0	0.0
chr12-15993942-15994106_CSPE_WT	0.0	0.0
chr12-15993942-15994106_CSPE_scrambled	0.0	0.0
chr12-16268825-16268989_CPPE_MUT-allCrxSites	0.0	0.0
chr12-16268825-16268989_CPPE_WT	0.0	0.0
chr12-16949446-16949610_UPPE_MUT-allCrxSites	0.20583958463757182	0.07178390125375297
chr12-16949446-16949610_UPPE_WT	0.0	0.0
chr12-17141147-17141311_CPPE_MUT-allCrxSites	0.0	0.0
chr12-17141147-17141311_CPPE_WT	0.0	0.0
chr12-17719254-17719418_CPPE_MUT-allCrxSites	0.0	0.0
chr12-17719254-17719418_CPPE_WT	0.0	0.0
chr12-17738521-17738685_CPPE_MUT-allCrxSites	0.28114704651331457	0.08092495914594354
chr12-17738521-17738685_CPPE_WT	0.0	0.0
chr12-28675801-28675965_UPCP_MUT-allCrxSites	0.0	0.0
chr12-28675801-28675965_UPCP_WT	0.0	0.0
chr12-28831224-28831388_UPPE_MUT-allCrxSites	0.0	0.0
chr12-28831224-28831388_UPPE_WT	0.0	0.0
chr12-31499807-31499971_CPNP_MUT-allCrxSites	0.0	0.0
chr12-31499807-31499971_CPNP_WT	0.0	0.0
chr12-31950368-31950532_CSPP_MUT-shape	0.0	0.0
chr12-31950368-31950532_CSPP_WT	0.0	0.0
chr12-32909051-32909215_CPPE_MUT-allCrxSites	0.0	0.0
chr12-32909051-32909215_CPPE_WT	0.0	0.0
chr12-33429448-33429612_CPPQ_MUT-allCrxSites	0.0	0.0
chr12-33429448-33429612_CPPQ_WT	0.0	0.0
chr12-33429448-33429612_CPPQ_scrambled	0.0	0.0
chr12-3546199-3546363_CPPE_MUT-allCrxSites	0.0	0.0
chr12-3546199-3546363_CPPE_WT	0.0	0.0
chr12-36404025-36404189_CPPE_MUT-allCrxSites	0.2409613660547263	0.012344675982838072
chr12-36404025-36404189_CPPE_WT	0.0	0.0
chr12-3839319-3839483_CBCE_MUT-shape	0.0	0.0
chr12-3839319-3839483_CBCE_WT	0.0	0.0
chr12-40038281-40038445_UPPP_MUT-allCrxSites	0.0	0.0
chr12-40038281-40038445_UPPP_WT	0.0	0.0
chr12-40223265-40223429_CSNP_MUT-shape	0.0	0.0
chr12-40223265-40223429_CSNP_WT	0.0	0.0
chr12-44440258-44440422_CPPN_MUT-allCrxSites	0.0	0.0
chr12-44440258-44440422_CPPN_WT	0.0	0.0
chr12-51691766-51691930_UPPP_MUT-allCrxSites	0.0	0.0
chr12-51691766-51691930_UPPP_WT	2.163297465282592	0.4177933931375183
chr12-51924999-51925163_CPPP_MUT-allCrxSites	0.0	0.0
chr12-51924999-51925163_CPPP_WT	0.0	0.0
chr12-51937927-51938091_CPPE_MUT-allCrxSites	0.0	0.0
chr12-51937927-51938091_CPPE_WT	0.0	0.0
chr12-5226998-5227162_CPPE_MUT-allCrxSites	0.0	0.0
chr12-5226998-5227162_CPPE_WT	0.0	0.0
chr12-5274655-5274819_UPCE_MUT-allCrxSites	0.0	0.0
chr12-5274655-5274819_UPCE_WT	0.0	0.0
chr12-54695734-54695898_CSPP_MUT-shape	0.0	0.0
chr12-54695734-54695898_CSPP_WT	0.0	0.0
chr12-54695734-54695898_CSPP_scrambled	0.0	0.0
chr12-59013221-59013385_CPPP_MUT-allCrxSites	0.0	0.0
chr12-59013221-59013385_CPPP_WT	0.0	0.0
chr12-5988310-5988474_UPRE_MUT-allCrxSites	0.4837991714276966	0.0647943759477369
chr12-5988310-5988474_UPRE_WT	0.0	0.0
chr12-69499335-69499499_CPPE_MUT-allCrxSites	0.16306713253618274	0.0036659784417413343
chr12-69499335-69499499_CPPE_WT	0.0	0.0
chr12-69878068-69878232_UPPE_MUT-allCrxSites	0.0	0.0
chr12-69878068-69878232_UPPE_WT	0.0	0.0
chr12-70367649-70367813_CPPE_MUT-allCrxSites	0.0	0.0
chr12-70367649-70367813_CPPE_WT	0.0	0.0
chr12-70367649-70367813_CPPE_scrambled	0.0	0.0
chr12-70937634-70937798_CPPP_MUT-allCrxSites	0.0	0.0
chr12-70937634-70937798_CPPP_WT	0.0	0.0
chr12-71015605-71015769_CSPP_MUT-shape	0.0	0.0
chr12-71015605-71015769_CSPP_WT	0.0	0.0
chr12-71833472-71833636_CPNE_MUT-allCrxSites	0.0	0.0
chr12-71833472-71833636_CPNE_WT	0.0	0.0
chr12-72227840-72228004_CPPN_MUT-allCrxSites	0.0	0.0
chr12-72227840-72228004_CPPN_WT	0.0	0.0
chr12-72760285-72760449_UPPP_MUT-allCrxSites	0.0	0.0
chr12-72760285-72760449_UPPP_WT	0.0	0.0
chr12-72820744-72820908_UPPE_MUT-allCrxSites	0.0	0.0
chr12-72820744-72820908_UPPE_WT	0.0	0.0
chr12-73730914-73731078_UPCE_MUT-allCrxSites	0.0	0.0
chr12-73730914-73731078_UPCE_WT	0.0	0.0
chr12-73813154-73813318_CPNE_MUT-allCrxSites	0.0	0.0
chr12-73813154-73813318_CPNE_WT	0.0	0.0
chr12-73817003-73817167_CPPE_scrambled	0.0	0.0
chr12-73949560-73949724_UPCP_MUT-allCrxSites	0.0	0.0
chr12-73949560-73949724_UPCP_WT	0.0	0.0
chr12-74094435-74094599_CPPE_MUT-allCrxSites	0.0	0.0
chr12-74094435-74094599_CPPE_WT	0.3940938252610538	0.07986490400015613
chr12-7453978-7454142_CPPE_MUT-allCrxSites	0.0	0.0
chr12-7453978-7454142_CPPE_WT	0.0	0.0
chr12-75460348-75460512_UPCE_MUT-allCrxSites	0.0	0.0
chr12-75460348-75460512_UPCE_WT	0.0	0.0
chr12-75774303-75774467_CPPE_MUT-allCrxSites	0.0	0.0
chr12-75774303-75774467_CPPE_WT	0.17052006509370432	0.06855232540290597
chr12-76254917-76255081_UPPP_MUT-allCrxSites	0.0	0.0
chr12-76254917-76255081_UPPP_WT	0.0	0.0
chr12-76557230-76557394_CPPE_MUT-allCrxSites	0.0	0.0
chr12-76557230-76557394_CPPE_WT	1.6292080155489608	0.20694946951309007
chr12-76623577-76623741_UPPE_MUT-allCrxSites	0.0	0.0
chr12-76623577-76623741_UPPE_WT	0.0	0.0
chr12-76837291-76837455_CBPP_MUT-shape	1.832849143833619	0.2191896533589883
chr12-76837291-76837455_CBPP_WT	0.0	0.0
chr12-76837291-76837455_CBPP_scrambled	0.0	0.0
chr12-79011037-79011201_CPPE_MUT-allCrxSites	0.0	0.0
chr12-79011037-79011201_CPPE_WT	2.7752712123870373	1.103037677017819
chr12-79208744-79208908_CPPP_MUT-allCrxSites	0.0	0.0
chr12-79208744-79208908_CPPP_WT	0.13128364543476942	0.044572415104119446
chr12-79243044-79243208_CPPE_MUT-allCrxSites	0.0	0.0
chr12-79243044-79243208_CPPE_WT	39.45251279094993	2.8484859288535302
chr12-80168532-80168696_UPPP_MUT-allCrxSites	0.0	0.0
chr12-80168532-80168696_UPPP_WT	0.0	0.0
chr12-80323827-80323991_CPPE_MUT-allCrxSites	0.0	0.0
chr12-80323827-80323991_CPPE_WT	0.0	0.0
chr12-81595112-81595276_CSPP_MUT-shape	0.0	0.0
chr12-81595112-81595276_CSPP_WT	0.0	0.0
chr12-81844215-81844379_CPPN_MUT-allCrxSites	0.0	0.0
chr12-81844215-81844379_CPPN_WT	0.0	0.0
chr12-83337474-83337638_CPPE_MUT-allCrxSites	0.0	0.0
chr12-83337474-83337638_CPPE_WT	0.0	0.0
chr12-83370062-83370226_UPRE_MUT-allCrxSites	0.0	0.0
chr12-83370062-83370226_UPRE_WT	0.0	0.0
chr12-83424873-83425037_CPPE_MUT-allCrxSites	0.0	0.0
chr12-83424873-83425037_CPPE_WT	0.0	0.0
chr12-83471073-83471237_CPCE_MUT-allCrxSites	0.0	0.0
chr12-83471073-83471237_CPCE_WT	0.0	0.0
chr12-83687973-83688137_CPPP_MUT-allCrxSites	NaN	NaN
chr12-83687973-83688137_CPPP_WT	0.0	0.0
chr12-84285274-84285438_CPPP_MUT-allCrxSites	0.0	0.0
chr12-84285274-84285438_CPPP_WT	0.23783248948614868	0.0726863676751134
chr12-84589713-84589877_UPPN_MUT-allCrxSites	0.0	0.0
chr12-84589713-84589877_UPPN_WT	0.0	0.0
chr12-84773182-84773346_CPNP_MUT-allCrxSites	0.0	0.0
chr12-84773182-84773346_CPNP_WT	0.0	0.0
chr12-8549016-8549180_CPPN_MUT-allCrxSites	NaN	NaN
chr12-8549016-8549180_CPPN_WT	0.0	0.0
chr12-86421503-86421667_CSPP_MUT-shape	0.0	0.0
chr12-86421503-86421667_CSPP_WT	0.0	0.0
chr12-86456392-86456556_CPPE_MUT-allCrxSites	0.0	0.0
chr12-86456392-86456556_CPPE_WT	0.0	0.0
chr12-86553474-86553638_CPRN_MUT-allCrxSites	0.0	0.0
chr12-86553474-86553638_CPRN_WT	0.0	0.0
chr12-86647878-86648042_CPPE_scrambled	0.0	0.0
chr12-86649362-86649526_CPNE_MUT-allCrxSites	0.0	0.0
chr12-86649362-86649526_CPNE_WT	0.0	0.0
chr12-86715555-86715719_UPRE_MUT-allCrxSites	0.0	0.0
chr12-86715555-86715719_UPRE_WT	0.0	0.0
chr12-89073237-89073401_CPCN_MUT-allCrxSites	0.0	0.0
chr12-89073237-89073401_CPCN_WT	0.0	0.0
chr12-89074609-89074773_UPCE_MUT-allCrxSites	NaN	NaN
chr12-89074609-89074773_UPCE_WT	0.0	0.0
chr12-98802965-98803129_CSRE_MUT-shape	0.0	0.0
chr12-98802965-98803129_CSRE_WT	0.0	0.0
chr12-98802965-98803129_CSRE_scrambled	0.0	0.0
chr12-98826444-98826608_UPCE_MUT-allCrxSites	0.0	0.0
chr12-98826444-98826608_UPCE_WT	0.0	0.0
chr12-98931348-98931512_CPPE_MUT-allCrxSites	0.0	0.0
chr12-98931348-98931512_CPPE_WT	0.0	0.0
chr12-99393434-99393598_UPPE_MUT-allCrxSites	0.0	0.0
chr12-99393434-99393598_UPPE_WT	0.0	0.0
chr13-100107662-100107826_UPPP_MUT-allCrxSites	0.0	0.0
chr13-100107662-100107826_UPPP_WT	0.0	0.0
chr13-101729733-101729897_UPCE_MUT-allCrxSites	0.0	0.0
chr13-101729733-101729897_UPCE_WT	0.0	0.0
chr13-102487869-102488033_UPCE_MUT-allCrxSites	0.0	0.0
chr13-102487869-102488033_UPCE_WT	0.0	0.0
chr13-103022746-103022910_CPCN_MUT-allCrxSites	0.0	0.0
chr13-103022746-103022910_CPCN_WT	0.0	0.0
chr13-104641149-104641313_CPPE_MUT-allCrxSites	0.0	0.0
chr13-104641149-104641313_CPPE_WT	15.579520376243082	1.2340134344069495
chr13-105238874-105239038_CPCN_MUT-allCrxSites	0.0	0.0
chr13-105238874-105239038_CPCN_WT	0.0	0.0
chr13-107013778-107013942_CPPE_MUT-allCrxSites	0.0	0.0
chr13-107013778-107013942_CPPE_WT	0.0	0.0
chr13-111461554-111461718_UPPN_MUT-allCrxSites	0.0	0.0
chr13-111461554-111461718_UPPN_WT	0.0	0.0
chr13-112755161-112755325_UPPE_MUT-allCrxSites	0.0	0.0
chr13-112755161-112755325_UPPE_WT	0.0	0.0
chr13-113618910-113619074_CPPE_MUT-allCrxSites	0.0	0.0
chr13-113618910-113619074_CPPE_WT	0.0	0.0
chr13-114388198-114388362_UPPE_MUT-allCrxSites	0.0	0.0
chr13-114388198-114388362_UPPE_WT	0.0	0.0
chr13-117602988-117603152_UPPP_MUT-allCrxSites	0.0	0.0
chr13-117602988-117603152_UPPP_WT	0.0	0.0
chr13-117603502-117603666_CPCP_MUT-allCrxSites	0.0	0.0
chr13-117603502-117603666_CPCP_WT	0.0	0.0
chr13-12258155-12258319_CSPP_MUT-shape	1.3231532933919612	0.27138181824104324
chr13-12258155-12258319_CSPP_WT	0.0	0.0
chr13-12395173-12395337_CPNP_MUT-allCrxSites	0.0	0.0
chr13-12395173-12395337_CPNP_WT	0.0	0.0
chr13-17944496-17944660_UPPP_MUT-allCrxSites	0.0	0.0
chr13-17944496-17944660_UPPP_WT	0.0	0.0
chr13-19395832-19395996_CSPP_MUT-shape	0.03222709364641074	0.0009799446403448233
chr13-19395832-19395996_CSPP_WT	0.0	0.0
chr13-23432764-23432928_UPPQ_MUT-allCrxSites	0.0	0.0
chr13-23432764-23432928_UPPQ_WT	NaN	NaN
chr13-23621539-23621703_CPPP_MUT-allCrxSites	0.0	0.0
chr13-23621539-23621703_CPPP_WT	0.0	0.0
chr13-23698420-23698584_CSNP_MUT-shape	0.0	0.0
chr13-23698420-23698584_CSNP_WT	0.0	0.0
chr13-23892605-23892769_CPPP_MUT-allCrxSites	0.0	0.0
chr13-23892605-23892769_CPPP_WT	0.0	0.0
chr13-23930963-23931127_UPPE_MUT-allCrxSites	0.0	0.0
chr13-23930963-23931127_UPPE_WT	0.0	0.0
chr13-24383950-24384114_CPPE_MUT-allCrxSites	0.9682690375253743	0.0227492122465144
chr13-24383950-24384114_CPPE_WT	28.410381942810975	3.4731650712770112
chr13-24800534-24800698_UPPP_MUT-allCrxSites	NaN	NaN
chr13-24800534-24800698_UPPP_WT	0.0	0.0
chr13-25020712-25020876_UPRE_MUT-allCrxSites	0.0	0.0
chr13-25020712-25020876_UPRE_WT	0.0	0.0
chr13-29986838-29987002_CPPE_MUT-allCrxSites	0.0	0.0
chr13-29986838-29987002_CPPE_WT	0.0	0.0
chr13-32485428-32485592_CPPN_MUT-allCrxSites	0.0	0.0
chr13-32485428-32485592_CPPN_WT	0.0	0.0
chr13-33964896-33965060_CSPP_MUT-shape	NaN	NaN
chr13-33964896-33965060_CSPP_WT	NaN	NaN
chr13-33964896-33965060_CSPP_scrambled	0.0	0.0
chr13-34876026-34876190_UPPP_MUT-allCrxSites	0.0	0.0
chr13-34876026-34876190_UPPP_WT	0.0	0.0
chr13-35940422-35940586_CPPE_MUT-allCrxSites	0.0	0.0
chr13-35940422-35940586_CPPE_WT	1.8282741069391726	0.5283253878258417
chr13-36540264-36540428_CPPE_MUT-allCrxSites	0.0	0.0
chr13-36540264-36540428_CPPE_WT	0.0	0.0
chr13-38521584-38521748_UPCE_MUT-allCrxSites	0.0	0.0
chr13-38521584-38521748_UPCE_WT	0.0	0.0
chr13-41000641-41000805_UPPP_MUT-allCrxSites	0.0	0.0
chr13-41000641-41000805_UPPP_WT	0.0	0.0
chr13-41078819-41078983_CPPP_MUT-allCrxSites	0.0	0.0
chr13-41078819-41078983_CPPP_WT	0.0	0.0
chr13-41249684-41249848_CSPP_MUT-shape	NaN	NaN
chr13-41249684-41249848_CSPP_WT	0.0	0.0
chr13-41249684-41249848_CSPP_scrambled	0.0	0.0
chr13-41511596-41511760_CPPE_MUT-allCrxSites	0.0	0.0
chr13-41511596-41511760_CPPE_WT	2.607072866440061	0.9401394018300764
chr13-42623701-42623865_UPPE_MUT-allCrxSites	0.0	0.0
chr13-42623701-42623865_UPPE_WT	0.0	0.0
chr13-42738840-42739004_CPPE_MUT-allCrxSites	0.0	0.0
chr13-42738840-42739004_CPPE_WT	0.0	0.0
chr13-43908399-43908563_CPPE_MUT-allCrxSites	0.0	0.0
chr13-43908399-43908563_CPPE_WT	0.0	0.0
chr13-44214364-44214528_CPPE_MUT-allCrxSites	0.0	0.0
chr13-44214364-44214528_CPPE_WT	0.0	0.0
chr13-44833844-44834008_CPPE_MUT-allCrxSites	0.0	0.0
chr13-44833844-44834008_CPPE_WT	0.0	0.0
chr13-45442562-45442726_CSPN_MUT-shape	0.0	0.0
chr13-45442562-45442726_CSPN_WT	0.0	0.0
chr13-45562043-45562207_UPCE_MUT-allCrxSites	0.0	0.0
chr13-45562043-45562207_UPCE_WT	0.0	0.0
chr13-45966774-45966938_UPRE_MUT-allCrxSites	0.0	0.0
chr13-45966774-45966938_UPRE_WT	0.0	0.0
chr13-47236391-47236555_CPPE_MUT-allCrxSites	0.0	0.0
chr13-47236391-47236555_CPPE_WT	0.0	0.0
chr13-48857562-48857726_UPPE_MUT-allCrxSites	0.0	0.0
chr13-48857562-48857726_UPPE_WT	0.0	0.0
chr13-48878609-48878773_CPPP_MUT-allCrxSites	0.07236609780838006	0.004268954069385473
chr13-48878609-48878773_CPPP_WT	0.0	0.0
chr13-49215952-49216116_CPPP_MUT-allCrxSites	0.0	0.0
chr13-49215952-49216116_CPPP_WT	0.0	0.0
chr13-49248682-49248846_CPPP_MUT-allCrxSites	0.0	0.0
chr13-49248682-49248846_CPPP_WT	1.5278857624239472	0.4165538975461774
chr13-49290616-49290780_UPRE_MUT-allCrxSites	0.0	0.0
chr13-49290616-49290780_UPRE_WT	0.0	0.0
chr13-49361711-49361875_UPRE_MUT-allCrxSites	0.0	0.0
chr13-49361711-49361875_UPRE_WT	0.0	0.0
chr13-51172715-51172879_CPPP_MUT-allCrxSites	0.0	0.0
chr13-51172715-51172879_CPPP_WT	0.1818045788604273	0.08949899945991037
chr13-54610555-54610719_UPCQ_MUT-allCrxSites	0.0	0.0
chr13-54610555-54610719_UPCQ_WT	0.0	0.0
chr13-54760401-54760565_CPPE_MUT-allCrxSites	2.841715258676795	1.0760728143005385
chr13-54760401-54760565_CPPE_WT	10.740802811787242	0.3327081322908823
chr13-54954980-54955144_CPRE_MUT-allCrxSites	0.05157789618597888	0.0006736795991060709
chr13-54954980-54955144_CPRE_WT	0.0	0.0
chr13-55513832-55513996_UPPN_MUT-allCrxSites	0.0	0.0
chr13-55513832-55513996_UPPN_WT	22.12097670107735	2.3413653141473656
chr13-58050770-58050934_UPCN_MUT-allCrxSites	0.0	0.0
chr13-58050770-58050934_UPCN_WT	0.0	0.0
chr13-58090927-58091091_CPPN_MUT-allCrxSites	0.0	0.0
chr13-58090927-58091091_CPPN_WT	0.0	0.0
chr13-60685520-60685684_UPCE_MUT-allCrxSites	0.0	0.0
chr13-60685520-60685684_UPCE_WT	0.0	0.0
chr13-62466314-62466478_UPCP_MUT-allCrxSites	0.0	0.0
chr13-62466314-62466478_UPCP_WT	0.0	0.0
chr13-63674753-63674917_CPPN_MUT-allCrxSites	0.0	0.0
chr13-63674753-63674917_CPPN_WT	0.0	0.0
chr13-67081581-67081745_CPPP_MUT-allCrxSites	0.0	0.0
chr13-67081581-67081745_CPPP_WT	0.0	0.0
chr13-67525868-67526032_UPPP_MUT-allCrxSites	0.0	0.0
chr13-67525868-67526032_UPPP_WT	0.0	0.0
chr13-67609816-67609980_UPPN_MUT-allCrxSites	0.0	0.0
chr13-67609816-67609980_UPPN_WT	0.0	0.0
chr13-67637729-67637893_CSPP_MUT-shape	0.0	0.0
chr13-67637729-67637893_CSPP_WT	0.0	0.0
chr13-73466921-73467085_UPPP_MUT-allCrxSites	0.0	0.0
chr13-73466921-73467085_UPPP_WT	0.0	0.0
chr13-74226239-74226403_CPPE_MUT-allCrxSites	0.4322807296753289	0.11927872535996653
chr13-74226239-74226403_CPPE_WT	0.0	0.0
chr13-74226239-74226403_CPPE_scrambled	0.0	0.0
chr13-74349829-74349993_CPPP_scrambled	0.0	0.0
chr13-77923819-77923983_CPRE_MUT-allCrxSites	0.0	0.0
chr13-77923819-77923983_CPRE_WT	2.876566391937598	0.4809339778961083
chr13-78045174-78045338_CSPN_MUT-shape	0.0	0.0
chr13-78045174-78045338_CSPN_WT	0.2694196716110387	0.0659849260472327
chr13-81633052-81633216_CPPP_MUT-allCrxSites	0.0	0.0
chr13-81633052-81633216_CPPP_WT	0.0	0.0
chr13-88828501-88828665_CPPE_MUT-allCrxSites	0.0	0.0
chr13-88828501-88828665_CPPE_WT	0.0	0.0
chr13-89146156-89146320_CPPN_MUT-allCrxSites	0.0	0.0
chr13-89146156-89146320_CPPN_WT	0.0	0.0
chr13-91370998-91371162_CPPP_MUT-allCrxSites	0.0	0.0
chr13-91370998-91371162_CPPP_WT	0.0	0.0
chr13-91537281-91537445_UPCE_MUT-allCrxSites	0.0	0.0
chr13-91537281-91537445_UPCE_WT	0.0	0.0
chr13-92644856-92645020_CPPE_MUT-allCrxSites	0.0	0.0
chr13-92644856-92645020_CPPE_WT	5.768388196970871	1.7772095843732034
chr13-92683639-92683803_CSPE_MUT-shape	0.0	0.0
chr13-92683639-92683803_CSPE_WT	NaN	NaN
chr13-94321293-94321457_CPPE_MUT-allCrxSites	0.0	0.0
chr13-94321293-94321457_CPPE_WT	0.0	0.0
chr13-94509304-94509468_CPPN_MUT-allCrxSites	0.0	0.0
chr13-94509304-94509468_CPPN_WT	0.0	0.0
chr13-94562020-94562184_CPPN_MUT-allCrxSites	0.0	0.0
chr13-94562020-94562184_CPPN_WT	0.0	0.0
chr13-95244986-95245150_CPPE_MUT-allCrxSites	0.0	0.0
chr13-95244986-95245150_CPPE_WT	0.0	0.0
chr13-95366211-95366375_CPRE_MUT-allCrxSites	0.0	0.0
chr13-95366211-95366375_CPRE_WT	0.0	0.0
chr13-95375284-95375448_CPPP_scrambled	0.13633648708654508	0.032947949267927
chr13-96435210-96435374_CSRE_scrambled	0.0	0.0
chr13-97008270-97008434_CPPE_MUT-allCrxSites	0.0	0.0
chr13-97008270-97008434_CPPE_WT	0.0	0.0
chr13-97095683-97095847_UPPE_MUT-allCrxSites	0.0	0.0
chr13-97095683-97095847_UPPE_WT	4.9314080113394985	1.9445242540409462
chr13-98001752-98001916_UPCE_MUT-allCrxSites	0.42745797150995424	0.07082188782030269
chr13-98001752-98001916_UPCE_WT	0.0	0.0
chr13-98957432-98957596_CPRE_MUT-allCrxSites	0.0	0.0
chr13-98957432-98957596_CPRE_WT	0.0	0.0
chr13-99006973-99007137_CPPE_MUT-allCrxSites	0.0	0.0
chr13-99006973-99007137_CPPE_WT	0.0	0.0
chr13-99331875-99332039_UPPE_MUT-allCrxSites	0.0	0.0
chr13-99331875-99332039_UPPE_WT	0.0	0.0
chr13-99353753-99353917_CPPP_MUT-allCrxSites	0.0	0.0
chr13-99353753-99353917_CPPP_WT	0.0	0.0
chr13-99410539-99410703_CPPE_MUT-allCrxSites	0.5869192508153331	0.0654956902278723
chr13-99410539-99410703_CPPE_WT	0.1849092105619039	0.04436350843589618
chr13-99475468-99475632_UPPE_MUT-allCrxSites	0.1732535289477992	0.06556803609627533
chr13-99475468-99475632_UPPE_WT	0.0	0.0
chr13-99556792-99556956_CPPE_MUT-allCrxSites	0.3810143718630367	0.1926861599725803
chr13-99556792-99556956_CPPE_WT	0.0	0.0
chr14-100284880-100285044_UPPP_MUT-allCrxSites	0.0	0.0
chr14-100284880-100285044_UPPP_WT	0.0	0.0
chr14-105753033-105753197_CPPE_MUT-allCrxSites	0.0	0.0
chr14-105753033-105753197_CPPE_WT	30.490949781220635	3.392265306353083
chr14-105883368-105883532_UPPE_MUT-allCrxSites	0.0	0.0
chr14-105883368-105883532_UPPE_WT	0.6159187399195366	0.224015076456313
chr14-105897860-105898024_CPPP_MUT-allCrxSites	0.0	0.0
chr14-105897860-105898024_CPPP_WT	0.0	0.0
